symbol,date,year,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Cash per Share,Book Value per Share,Tangible Book Value per Share,Shareholders Equity per Share,Interest Debt per Share,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,POCF ratio,PFCF ratio,PB ratio,PTB ratio,EV to Sales,Enterprise Value over EBITDA,EV to Operating cash flow,EV to Free cash flow,Earnings Yield,Free Cash Flow Yield,Debt to Equity,Debt to Assets,Net Debt to EBITDA,Current ratio,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,SG&A to Revenue,R&D to Revenue,Intangibles to Total Assets,Capex to Operating Cash Flow,Capex to Revenue,Capex to Depreciation,Stock-based compensation to Revenue,Graham Number,ROIC,Return on Tangible Assets,Graham Net-Net,Working Capital,Tangible Asset Value,Net Current Asset Value,Invested Capital,Average Receivables,Average Payables,Average Inventory,Days Sales Outstanding,Days Payables Outstanding,Days of Inventory on Hand,Receivables Turnover,Payables Turnover,Inventory Turnover,ROE,Capex per Share
ETM,2013-12-31,2013,10.091932966568564,0.6954977345412039,1.6930174448759117,1.5774307671211196,0.3268764521662106,7.974625557291479,23.353533252229347,7.974625557291479,15.002375740513067,3.8091327526E8,8.8580627526E8,14.63699951045189,1.0087264782399146,6.012932726009882,6.453532042220114,1.2765489648215607,1.2765489648215607,2.3457734410435944,8.415731884738163,13.982955930796066,15.007560911832474,0.06832001321622828,0.15495390639696657,2.0586776499448716,0.6730613309257928,4.796809683058448,3.0779036827195467,2.092760897088081,2.434252997233323,0.0,0.0,0.06456524847862125,0.06456524847862125,0.04256657258559333,14.647167630057803,87.31052023121387,2.9338728323699423,0.011307723678426347,11.17105703147597,0.1048281157280111,0.029781263804046058,-14.650791800812913,6.1614E7,2.59543E8,-5.23029E8,630537000.0,2.07292E8,1029000.0,0.0,69.41822158901324,0.288999034030626,0.0,5.257985463254338,1262.98,0.0,0.08721384214777156,0.11558667775479199
ETM,2012-12-31,2012,10.53809863355117,0.3053123371220459,1.888612044913103,1.7886837613396112,0.2417733390255605,7.1726451851203965,23.748628560175415,7.1726451851203965,16.890995908901388,2.30665425E8,7.91683425E8,20.470839989350374,0.5930861170820007,3.3093085564259277,3.494189490108159,0.8713661192896566,0.8713661192896566,2.0355735953553906,8.597404815168758,11.35811633812516,11.992659511618747,0.04884997393952735,0.2861894018143378,2.458716289471398,0.7108753895067722,6.092459059119934,1.7456571150255702,1.4331100550087938,6.185835995740149,0.0,0.0,0.06652713640711296,0.06652713640711296,0.042708400458288234,18.899674620390456,105.45661605206074,4.200108459869848,0.014794664253170286,7.019450402871062,0.08841458839554199,0.01285599866739382,-15.951804166142368,3.6743E7,2.25614E8,-5.64845E8,686951000.0,2.068605E8,1129000.0,0.0,66.59032355935864,0.5772256794262535,0.0,5.481276865619054,632.335,0.0,0.042566212219086796,0.09992828357349177
ETM,2011-12-31,2011,10.523321659603496,1.8837259114184146,2.351564130405195,2.1945090668229152,0.09967167462986064,6.905363600894268,24.20723899562847,6.905363600894268,17.24369463238474,1.993043668E8,7.979033668E8,2.909128109764998,0.5207481228133892,2.330363832797428,2.497141653615326,0.7935860175835378,0.7935860175835378,2.084784629252705,8.457652206357787,9.329475203741595,9.997160447546138,0.3437456042734333,0.4004578589092911,2.6604258911222245,0.7268077459441702,6.345056762171272,2.5927129116504237,3.1892531803041857,1.248357903955627,0.0,0.0,0.06952475263046506,0.06952475263046506,0.04230529079924377,14.972864145658264,67.00402661064426,2.6029411764705883,0.020043007156537167,17.107769513069996,0.08950710443565463,0.07781663624499235,-16.847544406136915,5.0008E7,2.12253E8,-5.86744E8,744312000.0,2.059095E8,1143500.0,0.0,65.85463006268175,0.5944309467770101,0.0,5.542510825018464,614.0326340326341,0.0,0.27279170515720064,0.15705506358227972
ETM,2010-12-31,2010,10.547861101294599,1.251256180529461,2.436171747817826,2.3663012319225536,0.10153185649571474,4.598762567026047,4.176737106188499,4.598762567026047,18.680164008438894,3.2843681925E8,9.8742681925E8,7.072892136488931,0.8390326640643561,3.632748802676695,3.7400141117323527,1.9244307291392009,1.9244307291392009,2.5225045006092777,8.961779775734694,10.921654897135273,11.244142014074724,0.1413848791558713,0.26737867027373485,4.279433047982328,0.8105857218168198,5.980922473725291,0.4283671838862958,3.1983864091043257,1.9469807907657852,0.002661090196878102,0.018821603927986905,0.05608422085237593,0.05608422085237593,0.8279681473876973,-34.86694947936753,-150.9629772464327,-4.882375626687235,0.014121962871091106,11.37849624983568,0.13720477730708788,0.29957743298603273,-18.145781207202457,-1.08752E8,-5.75353E8,-6.48862E8,623747000.0,2.068315E8,3033500.0,0.0,66.10704642007731,5.933985075088066,0.0,5.521347870854902,61.51009741031124,0.0,0.27208540608319126,-0.0698705158952729
ETM,2009-12-31,2009,9.5142870521858,0.13789932526662302,1.8879281096431966,1.8276131213226154,0.2746490637164624,2.9110603765806276,4.832505328526493,2.9110603765806276,19.914241334395417,2.4034722385999998E8,9.7795822386E8,44.525235987402745,0.6453452545968122,3.252242481394279,3.3595731658769097,2.1091970642024713,2.1091970642024713,2.6258705585449156,20.528090341309824,13.233176691564504,13.669898713465006,0.022459173496192676,0.2976568601502631,7.20684147711317,0.8781504427996142,15.483018471872375,0.8837264208546702,0.9957973757659363,13.690626157836236,0.003145449270678337,0.1400518710633568,0.06142060832581518,0.06142060832581518,0.7977236613892851,-31.301143583227446,-157.7433290978399,-7.030919102075392,0.018494651372599563,3.0053699255115958,0.03820989591988724,0.028535783386020745,-19.07978819705931,-1.4282E7,-6.32068E8,-7.12685E8,803946000.0,2.137925E8,1167500.0,0.0,83.12640965330584,0.6853394320624149,0.0,4.390902981643264,532.5828092243187,0.0,0.04737082280258354,-0.06031498832058114
TPH,2013-12-31,2013,0.0,0.49954527862613934,-7.155220909391409,-7.1716622981636755,1.14573084881204,10.472644762122835,16.44252602247811,10.472644762122835,4.783339375381243,5.9028346902E8,7.0223446902E8,38.394917979706,0.494,-2.6805601452256718,-2.6744148291688377,1.8314380403095196,1.8314380403095196,1.1493,23.096779009998684,-3.1889453610887837,-3.181634546904379,0.026045113588432707,-0.3739135713328298,0.5700452365143683,0.36307567658363554,3.682114195500592,12.235165544820049,0.0,-14.323468193053207,0.0,0.0,0.1324,0.0,0.0,-435.19565217391306,0.0,1.7114624505928853,0.0039,10.849428811097047,0.06341702198920507,0.030381297736322588,2.619761464042634,4.52339E8,1903970000.0,3.08871E8,2734049000.0,30472500.0,4.81335E7,1.7805975E9,17.294,42.09462523536777,819.7666039019293,0.0,8.670940718895585,0.44524868207935175,0.047700011790038035,0.01644138877226659
TPH,2012-12-31,2012,8.2522,0.474,0.4845,0.457,0.1528,1.15,1.677,1.15,0.4423,601940128.35,3679161509.57,40.5319,0.5624,9.578,41.6511,16.5654,16.5654,1.1493,8.5249,11.4144,12.0299,0.0247,0.0985,0.3846,0.2637,,,0.0,1.0222,0.0,0.0,0.1435,0.0,0.0,0.0561,0.0033,-0.2988,0.0036,3.4873,,,0.6994,,217516000.0,,255060000.0,309500.0,6117500.0,138053000.0,0.1869,2.6678,-87.2487,3458.1777,171.2767,7.7529,0.4122,-0.0272
TPH,2011-12-31,2011,1.5242,-0.3622,-5.2394,-5.264,0.8015,6.505,7.376,6.5049,0.542,601940128.35,3679161509.57,40.5319,0.5624,9.578,41.6511,16.5654,16.5654,1.1493,8.5249,11.4144,12.0299,0.0247,0.0985,0.0833,0.0733,,,0.0,14.4661,0.0,0.0,0.3194,0.0,0.0026,0.0,0.0159,-0.4063,0.0241,3.4873,,,0.6994,,93532000.0,,90241000.0,,,,1.3407,83.3142,-1688.668,,,,-0.0557,-0.0243
IGT,2013-12-31,2013,16.0643,0.8457,3.0771,1.482,1.7581,17.4594,21.989,9.228,12.3271,4638960000.0,3.4657386519945E9,11.3813,0.8986,87.6437,0.0,,,0.6579197907685148,2.2691504077927407,3.434750306382975,9.809432595949744,0.0879,-0.1939,2.0545558185963597,0.6345085910131883,2.2691504077927407,1.0449028649584944,2.969161047860904,3.6385952729342663,0.0288,0.8123508841546737,0.10503980275921986,0.10503980275921986,0.6110535541163455,-1.538811214482723,-8.033551147984449,-0.9768724892753565,0.002950934736844474,,0.11680681510787212,0.0727655379986663,-1.9373,9.907702888580036E7,-2.4060949105914E9,-3.9115625859696994E9,5070283356.2586,1.1848412889227E9,1.41778821432285E9,2.9249560594525E8,86.18330628984215,137.5349364457578,20.57631418138383,4.235158938698318,2.653871150360053,17.738842670386,0.09164230205572949,-1.9996
IGT,2012-12-31,2012,,,,,,,,,,4638960000.0,,7.9562,0.8986,87.6437,12.2537,,,,,,,0.1257,-0.1939,,,,,3.5226,3.2742,0.0233,0.1847,0.1754,0.0,,0.2909,0.0722,-0.5093,0.004,,,,-1.9373,,,,,,,,,,,,,,,
BLMN,2013-12-31,2013,33.57861952314348,1.6944263734833946,3.0678853722798687,1.1388771427642066,1.7066567999219335,3.890161988094851,18.791171974107925,3.890161988094851,11.540375044725629,3.11856992E9,4.32784192E9,14.966716994533682,0.7552424834654402,8.266280164553203,22.267546733309533,6.5190087398956065,6.5190087398956065,1.048099020882828,10.382227510549333,11.471653590058951,30.9021200999643,0.06681492009003923,0.04490840468313117,5.844281022866711,0.8538926153588661,2.900969411132515,0.6501406309183857,3.2222,1.8105746111428394,0.0,0.0,0.0651278809850747,0.0651278809850747,0.29423787495716475,1.5903951706054449,17.407193504599224,0.807262640484963,0.005228335549242837,12.178293972038386,0.08908546246311774,0.09017140473293093,-20.115739761897018,-2.60471E8,-4.85005E8,-2.311762E9,2742808000.0,1.42905E7,1.695535E8,7.67125E7,0.7860896583624549,21.88572938608361,10.717318796738883,464.32362532328796,16.677534184996873,34.05702554178606,0.4355670480223922,1.929008229515662
BLMN,2012-12-31,2012,35.60563040741435,0.44617362655023707,3.036553897802659,1.4408253645121831,2.336538719095706,1.913302797346405,19.58769274725667,1.913302797346405,13.343333422619844,1.79758395E9,3.03033395E9,35.97254307498349,0.45077140374567903,5.285596943171092,11.139448537841371,8.38863562122004,8.38863562122004,0.7599021389013226,8.280121291775167,8.91036207956106,18.77867739556674,0.027798979847366793,0.08977105074842262,13.077097177630105,0.9289626272105943,3.368381073127546,0.7055648285019194,1.7165,6.805767345060135,0.0,0.0,0.08186804988721838,0.08186804988721838,0.2727454150482355,1.9029263652641002,22.31308751119069,1.034243509400179,0.011228761759318119,4.382632550769808,0.07790252346597568,0.022778263489594778,-21.95322279663211,-2.03566E8,-6.08463E8,-2.314453E9,2715085000.0,1.3593E7,1.53151E8,7.54965E7,0.686286531780094,18.167133317348267,10.775218488806992,531.8478260869565,20.09122703202998,33.87402310024175,0.23319551258119914,1.5957285332904758
BLMN,2011-12-31,2011,36.1619,0.9415,3.0356,1.9176,4.767,0.29,23.714,0.2904,19.857,1962741178.79,3342072178.79,13.3441,0.4975,6.6089,8.5404,13.5981,0.0,0.8472,10.4496,11.2534,25.4853,0.0749,0.0668,68.3724,0.6289,4.4675,0.741,2.4597,3.2243,0.0,0.0,0.0758,0.0,0.2489,0.3683,0.0309,-0.7727,0.0102,4.3709,0.0486,0.0721,-1.1762,-248145000.0,2519016000.0,-2605360000.0,3165517000.0,0.0,87823500.0,64098500.0,0.0,9.2544,-7.8706,0.0,10.8813,59.9275,3.2417,-1.118
BLMN,2010-12-31,2010,34.2395,0.4998,2.5966,2.0302,3.7106,-0.653,22.662,-0.6533,20.4923,1962741178.79,3342072178.79,13.3441,0.4975,6.6089,8.5404,13.5981,0.0,0.8472,10.4496,11.2534,25.4853,0.0749,0.0668,-31.365,0.6695,5.5234,0.815,1.8123,5.1947,0.0,0.0,0.0697,0.0,0.2596,0.2181,0.0165,-0.384,0.0109,4.3709,0.0448,0.0341,-1.1762,-120135000.0,2401444000.0,-2768429000.0,3528732000.0,,,,0.0,7.8722,-7.0561,,,,-0.7651,-0.5663
BLMN,2009-12-31,2009,34.4847,-0.6172,1.8722,1.3853,,,,,,1962741178.79,3342072178.79,13.3441,0.4975,6.6089,8.5404,13.5981,0.0,0.8472,10.4496,11.2534,25.4853,0.0749,0.0668,,,,,0.4225,-3.0333,0.0,0.0,0.0701,0.0,,0.2601,0.0141,-0.2733,0.0132,4.3709,,,-1.1762,,,,,,,,,,,,,,,-0.4869
GNTX,2013-12-31,2013,8.168576773774,1.553951770729598,2.2120367362563695,1.8260026497417559,2.158034888856629,9.254172009095942,7.601752768496097,9.254172009095942,1.9038405529825042,2.34700589448E9,2.31053917048E9,10.527997270030326,2.0027968706281065,7.395898870869347,8.959461259442163,1.7678512981949899,1.7678512981949899,1.971678311922722,6.285540026597898,7.28098471428788,8.820253172361854,0.09498482706171137,0.11161385389619535,0.3287763935798,0.24742793081540038,-0.09920327526552196,5.01070318027074,0.0,1.4234912420851986,0.033728225901,0.3550906702086941,0.042237009394837106,0.042237009394837106,0.38180673486576466,5.730159106487691,21.16024739557494,1.1349519018956453,0.014871376249287171,17.98783149948447,0.18535388751403328,0.20442019334930647,0.28181369320614474,4.81205828E8,6.54062838E8,1.64701491E8,908765851.0,1.782921945E8,7.46603185E7,1.726778815E8,44.55465628362487,27.83078791538615,59.135367367693675,8.19218529431565,13.114971847355106,6.1722792340240655,0.16791904982987307,0.3860340865146134
GNTX,2012-12-31,2012,7.683986725696803,1.1781254365466685,1.8018903191410782,0.980950579650117,2.723168345393523,7.833542312016148,8.640507254038557,7.833542312016148,0.0,1.3765982386E9,9.869195745999999E8,8.165514215700348,1.2519542710594198,5.338837718261145,9.806814124551757,1.2280523442432347,1.2280523442432347,0.8975590277299776,3.4673156284281283,3.827553531612316,7.030763626304621,0.1224662615952878,0.10196991472454439,0.12911317728828275,0.1143491900416621,-1.3690466341189071,8.466174357367056,0.0,1.5294554070768513,0.05331092612368537,0.4353111251151039,0.04398099791452763,0.04398099791452763,0.02311471066521918,2.194911797373061,9.35998874955353,0.4271552105768974,0.01494583666107876,14.410071053299616,0.19907318061704113,0.1363491056611306,3.2698023770920432,6.56705598E8,1.091704467E9,5.99932261E8,758799140.0,1.61558746E8,6.8005159E7,1.926059325E8,36.37510037530747,21.69686525802298,80.32373313505343,10.03433657183179,16.82270667487469,4.544111506698801,0.1503949796427984,0.8209397394909612
GNTX,2011-12-31,2011,7.184663187550402,1.155625720865881,0.9942170089711052,0.15082130629022614,2.51231660648101,7.208218583886884,8.161840888423344,7.208218583886884,0.0,2.14594004694E9,1.78795327294E9,13.0319010109224,2.096131663638178,15.147598425805736,99.85326589745863,2.0892818141870504,2.0892818141870504,1.7464539486362618,6.525314775159678,12.620668606851064,83.19569497278736,0.07673477562190444,0.01001469497279058,0.144976921314809,0.12661995068715268,-1.3065086325510133,7.471043443286376,0.0,0.86032786482648,0.031301871222256986,0.4079228872250936,0.04745072553475754,0.04745072553475754,0.011074800984884189,1.178826268394319,8.51873345419322,0.35476359887975917,0.01386802432642236,13.690327349489134,0.21515942703273744,0.14158885681109107,3.1373921287714537,6.51598484E8,1.014094256E9,6.03384503E8,704321463.0,1.61963757E8,7.91404445E7,2.070174555E8,39.357042014164364,36.087917621053485,104.04237601765004,9.274070949453941,10.114188461432894,3.50818593318246,0.16032057122256876,0.8433957026808792
GNTX,2010-12-31,2010,2.9078,0.4906,0.4564,0.291,1.2409,3.183,3.525,3.183,0.0,4149019252.64,-3.48349773E8,29.8586,5.0829,32.3804,0.0,4.6434,4.7131,-0.42676146820418437,-1.517250800039442,-2.71864319114335,-2.71864319114335,0.0335,0.0197,0.12216681263103955,0.10886689149593227,-1.517250800039442,9.089773007057742,0.0,0.9302983637972416,0.0149,0.4457450289550576,0.04976069281478295,0.04976069281478295,0.013186960649385298,0.3621,0.0568,-1.2012,0.013049949094006558,5.954,0.20521347143877328,0.13919999593478596,0.1316,5.83180645E8,8.80308384E8,5.46109461E8,569029795.0,1.545927055E8,6.655289E7,1.630051645E8,42.76974538025785,28.253177760715687,70.62598197904198,8.534069977617424,12.918900772553457,5.168069735417095,0.15414573844819987,-0.1653
GNTX,2009-12-31,2009,1.9752586501956373,0.23447120307311003,0.40139876215531733,0.32484234818670676,1.2192343094781184,2.6695835331573448,2.9458913202645194,2.6695835331573448,0.0,2.6436920057799997E9,2.3075835597799997E9,40.90054503200446,4.8550603735111695,23.891453846310675,29.522012919596428,3.5923206301238326,3.5923206301238326,4.237807382690265,17.129145328761716,20.8539897970161,25.76870207116804,0.024449551936716375,0.03387302900799863,0.11777600321285453,0.10536637293547876,-2.4949260854966155,8.61924704923164,0.0,1.711932027875329,0.022921622438435724,0.9375068507498443,0.06575961430521264,0.06575961430521264,0.012769818193659521,-5.243176127866932,-25.80134763111459,-1.817839847918258,0.01662544670542498,3.7528203276043266,0.12612124027645005,0.07959261818662619,1.2577693908140937,4.46775717E8,7.25424246E8,4.18738749E8,417352768.0,1.423486555E8,6.01335315E7,1.394452975E8,47.699036062559806,27.309484086218518,53.32146678337941,7.652146251368334,13.365320225298358,6.8452730582755175,0.08783062981955034,-0.07655641396861054
RCL,2013-12-31,2013,36.2409692311895,2.156694196814759,6.429069650971144,2.951634052395305,0.9319289011919614,40.10355676158042,89.39125287973847,40.10355676158042,38.2776477658693,9.61794802E9,1.748806502E10,20.30422303944335,1.2083010175763647,6.8112498973137265,14.835849980949913,1.0919230994980282,1.0919230994980282,2.1970223497951102,11.261849929710296,12.384718738757623,26.975640599668974,0.04925083801814933,0.06740429441414261,1.2788763734969373,0.5611872536703255,5.068146560634288,0.22413212061841897,2.4010083568476213,2.9809834238281416,0.014933434834679009,0.30321179162831546,0.13126041628192536,0.13126041628192536,0.021881739636935224,1.8487961800368433,10.421751375074138,0.9881300431932357,0.002660588193762379,44.11405595878671,0.0504967215799987,0.024126456754289406,-49.61130587603238,-3.310636E9,8.369034E9,-1.0308308E10,23236823000.0,270583500.0,4.30219E8,1.524085E8,0.0,25.608968063830872,10.405513762730267,29.4175,14.252819523622746,35.07755679564148,0.05377812770165294,3.4774355985758385
RCL,2012-12-31,2012,35.27749277290873,0.08391226540632313,6.340265222777957,0.41405497177992934,0.8941173771394485,38.125769742577894,88.99626026705823,38.125769742577894,40.58978571100812,7.671136000000001E9,1.5966228E10,419.4857549078581,0.9978033367221539,5.551818222610141,85.01286640438855,0.923260047932607,0.923260047932607,2.076766149533352,14.084496953519,11.555211060884368,176.9405219704106,0.002383871176315998,0.011762925334657082,1.3863917420059266,0.5809573162705335,7.31745769903573,0.21840310406573685,1.1330157257894515,75.55826543446165,0.01534414198887883,6.4366489856181985,0.13157386085163106,0.13157386085163106,0.021836621371973775,1.0698684242109362,5.952791291359885,0.5656163883982875,0.003141639516213789,8.484246782292468,0.025575158743185018,9.428740618372148E-4,-51.362141513329966,-3.178091E9,7.875774E9,-1.0631121E10,23623896000.0,286934000.0,4.198995E8,1.49934E8,0.0,24.882384340739986,10.353535304572002,26.7937,14.66901222172606,35.253658703304964,0.0022009330165106687,5.926210250998027
RCL,2011-12-31,2011,34.73665218012471,2.7993944226045357,6.709000244258767,1.3001617638248157,1.20832507615804,38.74876372803399,87.83115727960255,38.74876372803399,40.91688749809893,5.90410743E9,1.413777443E10,9.719959352738876,0.7833224646665508,4.055745865158521,20.928165061517902,0.7022159517392315,0.7022159517392315,1.875717276947879,8.651962805390765,9.711750822091048,50.11387078936455,0.10288108866609834,0.047782497751738914,1.3554735869201813,0.5754569248609085,5.038797371445497,0.3159716811805289,2.4361637588385423,2.3965898446053067,0.0036765929918046903,0.0357363344369062,0.1274470587002205,0.1274470587002205,0.03769550259146892,1.2403772581725354,6.4222017917121805,0.5985092354804682,0.003158042912924758,49.40287586688942,0.055663571265244065,0.031872452889273865,-50.59141729997281,-2.098354E9,7.661286E9,-1.0427294E10,24223893000.0,279578500.0,3.964175E8,1.49063E8,0.0,22.495698120445343,10.674901929285497,26.9594,16.225324417394617,34.19235159422495,0.0722447415936325,5.408838480433951
RCL,2010-12-31,2010,31.3741,2.3959,7.7269,-2.435,1.9511,36.709,87.789,36.7092,42.5141,10115602495.0,8.730187E9,19.5833,1.4981,6.0827,-0.0,1.2803,1.4165,1.2928814259125208,6.036016894954122,5.2496014777943,-16.655258790087185,0.0511,-0.0518,1.4796851168561242,0.5967229898658049,6.036016894954122,0.29469345025022514,2.3649073492971273,3.0376607174496364,0.0,0.0,0.12559474233558396,0.12559474233558396,0.03855454182462631,0.7603453565284024,3.0872978969810108,0.2943120141880743,0.0,44.5229,0.049391565970720974,0.02891208590644404,-1.0615,-2.429427E9,7.183174E9,-1.0737331E10,24179515000.0,302757000.0,3.686295E8,1.40185E8,0.0,20.39044534009739,10.381362946706158,22.3034,17.900540861765048,35.15915991703274,0.06892878339848073,-10.1623
RCL,2009-12-31,2009,27.53308357829347,0.7128194023789632,3.949552870782968,-6.272212381204382,1.3305042822946398,35.05881752271601,81.53175360225063,35.05881752271601,40.808685232625365,5.24313358689E9,1.337828458689E10,34.38458593887924,0.890201779626427,6.205765766883147,-3.9077120655939304,0.6991108580350432,0.6991108580350432,2.2714227189207286,12.980472059677076,15.83451940201046,-9.970847248267175,0.029082798954670062,-0.25590421791939544,1.431224271529179,0.5886845933094337,7.893246669325191,0.3733647868520896,1.4919696207105708,5.540748270321671,0.0,-0.0,0.12937546881690562,0.12937546881690562,0.04345700281032259,-0.3863865754513471,-2.6935742408035046,-0.25985939035617056,0.0,23.712625760968564,0.029864320779847464,0.008742843994947343,-47.406529186381896,-1.722639E9,6.707344E9,-9.707386E9,22827242000.0,305045500.0,3.76383E8,1.30725E8,20.996114316450097,23.718936543471525,9.671854205568911,17.384169018075347,15.388548273698376,37.73836869768347,0.020332100531260045,-10.22176525198735
W,2013-12-31,2013,22.1582,-0.3756,0.8326,0.4508,1.5796,-4.625,4.53,-4.6254,0.0,3121591889.96,2987381889.96,0.0,2.5891,-312.1904,0.0,0.0,0.0,2.4778,0.0,-298.7681,-52.6355,-0.0655,-0.0182,0.0,0.0,48.2662,1.123,0.0,-0.8411,0.0,0.0,0.223,0.0,0.0463,0.4585,0.0172,-1.2053,0.0,20.5002,0.0,-0.3886,0.0081,17865000.0,187221000.0,16835000.0,-23335000.0,11727500.0,85073000.0,11436000.0,3.0644,40.712,-7.8969,78.0936,3.4715,80.0842,0.0812,-0.3818
W,2012-12-31,2012,14.5626,-0.5102,0.0956,-0.2674,1.893,-3.654,3.862,-3.6536,0.0,3121591889.96,2987381889.96,0.0,2.5891,-312.1904,0.0,0.0,0.0,2.4778,0.0,-298.7681,-52.6355,-0.0655,-0.0182,0.0,0.0,8.6672,1.428,0.0,-0.1188,0.0,0.0,0.2339,0.0,0.0257,3.7972,0.0249,-1.6047,0.0,20.5002,0.0,-0.3486,0.0081,42031000.0,159377000.0,41554000.0,-16845000.0,,,,9.5746,41.2917,-6.3323,,,,0.1396,-0.363
MDC,2013-12-31,2013,33.62373844292666,6.488436791860602,-5.563088725000346,-5.563088725000346,4.114038561686813,25.039647086496124,53.56619044482977,25.039647086496124,0.0,1.356687332E9,1.157349332E9,4.315369155653101,0.8327449979283993,-5.033175162957384,-5.033175162957384,1.1182266228943936,1.1182266228943936,0.7103898181594979,3.6341149880050745,-4.293650994809849,-4.293650994809849,0.23172988542359294,-0.19868174017858375,1.1392550086585689,0.5325475476497515,-0.6259278797241795,39.60220349035748,0.0,-0.8573850533581436,0.0,0.0,0.13091472677889116,0.13091472677889116,0.0,0.0,0.0011,-0.462,0.00592447097457302,60.46101030211617,0.12378288139663991,0.12112933060907766,2.260840009081768,2.147788E9,2595449000.0,8.21227E8,3552610000.0,3.83845E7,5.437E7,1.6206985E9,5.244099007166204,15.15700544386047,384.5603526642376,69.6020421241509,0.0,0.0,0.2591265272009291,0.0
MDC,2012-12-31,2012,0.9836420748874296,1.3155302671309688,-2.283205284596643,-2.283205284596643,3.359061836972399,18.482697741987415,40.818617815555896,18.482697741987415,0.0,1.84303652343E9,1.68294152343E9,29.39499072441347,39.313080425545536,-16.93671622997822,-16.93671622997822,2.09222704065288,2.09222704065288,35.89815753567544,24.726958514127034,-15.465511752818902,-15.465511752818902,0.034019401787715765,-0.05904332259106911,1.208477268057446,0.5471993239579098,-2.35222814827875,32.97555144223353,78.37375,-1.7355779199030288,0.05258441640626603,1.5457184325108853,3.568503231586357,3.568503231586357,0.0,0.0,0.0011,-0.2661,0.3460890339369894,23.389684407894375,0.033111407669189054,0.03222868233989106,2.8828564138337325,1.65838E9,1945441000.0,6.457E8,2604656000.0,4.07625E7,5.24825E7,1.4161285E9,219.26782705147076,-145.37995438243493,-2810.166150845154,1.6646308986968719,0.0,0.0,0.07117631232709386,0.0
MDC,2011-12-31,2011,18.039319599965808,-2.1025301307804085,-1.7156167193777245,-1.7156167193777245,7.337400632532695,18.56218480211984,39.71974100350457,18.56218480211984,0.0,7.693262400000001E8,-3.43361E8,-7.819150726699869,0.9113425763592082,-9.582559912311297,-0.0,0.8856716046767575,0.8856716046767575,-0.4067448659508534,5.546041898854808,4.276829754371979,4.276829754371979,-0.12789112717642387,-0.10435624813733116,1.1398203620388747,0.5326710513927558,5.546041898854808,67.78612627855111,0.0,0.8159772334586848,0.06165394800520518,-0.4820815123488159,0.20861368827058122,0.20861368827058122,0.0,0.0,0.0378,-5.0003,0.018280721372996845,NaN,-0.042805798379347844,-0.052934134958103,6.982963287460467,1.73684E9,1858725000.0,7.72757E8,2307507000.0,3.42585E7,3.95535E7,1.3570615E9,6.552694487353228,33.8073,-414.1327,55.702276476410425,0.0,0.0,-0.11326953983026262,0.0
MDC,2010-12-31,2010,16.7649,-1.1342,-3.6613,-3.804,10.0278,17.226,44.615,17.2256,22.2087,1537918999.3564,-5.72225E8,0.0,1.6064,-7.3556,-0.0,1.5465,1.5465,0.0,-0.0,-0.0,-0.0,-0.0429,-0.1412,-1.0,0.4978,-0.0,,0.0,3.2280531110081827,0.0307,-0.7278060830631465,6.561102362204724,6.561102362204724,0.0,-25.657258559332433,3.896183580807461,2.0791508160510492,0.551496062992126,0.0,,,0.6723,,2547769000.0,1.629552E9,3243373000.0,3.0946E7,35552500.0,9.47425E8,98.06141732283466,13.3506,-372.5744,3.7221570926143026,7.265,0.0,-0.06584438279405053,-0.1427
MDC,2009-12-31,2009,15.615179704860704,0.42899447061432205,3.5192530715892847,3.3809888785803976,21.463247486230422,18.654471419501487,42.22860324239789,18.654471419501487,0.6706699892719223,1.78968201828E9,5.5495401828E8,72.51841720815267,1.9922921534048088,8.839943978780365,9.201449965449871,1.6676966771343322,1.6676966771343322,0.6177804351983684,-10.220900587151908,2.7411363484050697,2.8532340271465295,0.013789600469762844,0.10867852390165213,1.2637255322202199,0.5582503330166451,22.74068071312804,,-1.781996786066041,8.203492848170509,0.026219741563419156,1.9014141577859718,0.2558802542126654,0.2558802542126654,0.0,-25.453105355795827,-112.93726426954991,-1.8175760623585617,0.016808359762797185,13.418642425818582,,0.010158860053974218,2.6436551754300393,,2429308000.0,,2221686000.0,3.4631E7,4.4594E7,1.17646E9,6.460514993270644,18.502462452169713,268.24596989430984,56.49704402515723,19.72710394324826,1.360691458454387,0.022996870882433518,-0.13826419300888682
YUMC,2013-12-31,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.6774,,,,,,,,,,,,,,,,,,,,,,
