symbol,date,year,Stock Price,Number of Shares,Market Capitalization,- Cash & Cash Equivalents,+ Total Debt,Enterprise Value
ASNA,2012-07-28,2012,18.14,1.535E8,2784490000.0,164300000.0,326600000.0,2946790000.0
ASNA,2011-07-30,2011,17.03,7.81E7,1330043000.0,243500000.0,0.0,1086543000.0
ASNA,2010-07-31,2010,12.27,0.0,0.0,240600000.0,204700000.0,-35900000.0
VRA,2013-02-02,2013,23.92,4.0536E7,969621120.0000001,9603000.0,15095000.0,975113120.0000001
VRA,2012-01-28,2012,35.71,4.0506672E7,1446493257.1200001,4922000.0,25184000.0,1466755257.1200001
VRA,2011-01-29,2011,34.35,4.050667E7,1391404114.5,13953000.0,67017000.0,1444468114.5
BFAM,2013-12-31,2013,37.24,6.2659264E7,2333430991.36,29585000.0,764223000.0,3068068991.36
BFAM,2012-12-31,2012,28.63,6.4533873E7,1847604783.99,34109000.0,906643000.0,2720138783.99
TEN,2013-12-31,2013,55.24,6.0474492E7,3340610938.08,275000000.0,1102000000.0,4167610938.08
TEN,2012-12-31,2012,36.69,5.9985677E7,2200874489.1299996,223000000.0,1180000000.0,3157874489.1299996
TEN,2011-12-31,2011,32.27,5.9884139E7,1932461165.5300002,214000000.0,1224000000.0,2942461165.53
TEN,2010-12-31,2010,41.2,5.9988725E7,2471535470.0,233000000.0,1223000000.0,3461535470.0
TEN,2009-12-31,2009,17.68,4.7393593E7,837918724.24,167000000.0,1220000000.0,1890918724.24
SUP,2013-12-29,2013,18.77,2.7392E7,514147840.0,0.0,0.0,514147840.0
SUP,2012-12-30,2012,20.66,2.7219E7,562344540.0,0.0,0.0,562344540.0
SUP,2011-12-25,2011,18.24,0.0,0.0,0.0,0.0,0.0
SUP,2010-12-30,2010,20.06,2.672694E7,536142416.4,129631000.0,0.0,406511416.4
SUP,2009-12-31,2009,14.71,2.666844E7,392292752.40000004,108567000.0,0.0,283725752.40000004
LL,2013-12-31,2013,96.18,2.748479E7,2643487102.2000003,80634000.0,15878000.0,2578731102.2000003
LL,2012-12-31,2012,53.16,2.7448333E7,1459153382.28,64167000.0,11540000.0,1406526382.28
LL,2011-12-31,2011,16.76,2.7706629E7,464363102.04,61675000.0,10167000.0,412855102.04
LL,2010-12-31,2010,24.19,2.7424089E7,663388712.9100001,34830000.0,0.0,628558712.9100001
LL,2009-12-31,2009,24.68,2.7192266E7,671105124.88,35675000.0,0.0,635430124.88
BID,2013-12-31,2013,52.22,6.8374E7,3570490280.0,721315000.0,518778000.0,3367953280.0
BID,2012-12-31,2012,29.37,6.7691E7,1988084670.0,768347000.0,696447000.0,1916184670.0
BID,2011-12-31,2011,31.82,6.7282E7,2140913240.0,890633000.0,473487000.0,1723767240.0
BID,2010-12-31,2010,40.6,0.0,0.0,483663000.0,481952000.0,-1711000.0
BID,2009-12-31,2009,19.25,6.6897633E7,1287779435.25,345694000.0,512939000.0,1455024435.25
LEA,2013-12-31,2013,76.84,8.5094889E7,6538691270.76,1137700000.0,2197500000.0,7598491270.76
LEA,2012-12-31,2012,48.72,9.8388228E7,4793474468.16,1402200000.0,1610200000.0,5001474468.16
LEA,2011-12-31,2011,41.7,1.03750223E8,4326384299.1,1754300000.0,1744600000.0,4316684299.1
LEA,2010-12-31,2010,52.42,1.01611544E8,5326477136.4800005,1654100000.0,699000000.0,4371377136.4800005
TAST,2013-12-29,2013,6.17,2.2958963E7,141656801.71,8302000.0,159336000.0,292690801.71000004
TAST,2012-12-30,2012,6.17,2.2580468E7,139321487.56,38290000.0,160295000.0,261326487.56
TAST,2011-12-31,2011,11.56,2.1677837E7,250595795.72,0.0,0.0,250595795.72
TAST,2010-12-31,2010,6.95,2.1624732E7,150291887.4,3144000.0,263513000.0,410660887.4
TAST,2009-12-31,2009,6.31,2.1594145E7,136259054.95,4402000.0,283092000.0,414949054.95
MOD,2013-03-31,2013,8.39,4.66E7,390974000.0,23800000.0,133000000.0,500174000.0
MOD,2012-03-31,2012,9.13,0.0,0.0,31445000.0,142985000.0,111540000.0
MOD,2011-03-31,2011,14.26,4.6535527E7,663596615.02,32930000.0,147669000.0,778335615.02
MOD,2010-03-31,2010,9.75,4.6261554E7,451050151.5,43657000.0,139197000.0,546590151.5
WBC,2013-12-31,2013,86.99,6.2474493E7,5434656146.07,0.0,0.0,5434656146.07
WBC,2012-12-31,2012,63.3,6.3906992E7,4045312593.6,175000000.0,76200000.0,3946512593.6
WBC,2011-12-31,2011,51.83,6.6693064E7,3456701507.12,102400000.0,78200000.0,3432501507.12
WBC,2010-12-31,2010,57.28,6.4562222E7,3698124076.16,67100000.0,113500000.0,3744524076.16
WBC,2009-12-31,2009,25.85,6.4069176E7,1656188199.6000001,350200000.0,156100000.0,1462088199.6000001
SAH,2013-12-31,2013,22.78,5.2556E7,1197225680.0,3016000.0,748373000.0,1942582680.0
SAH,2012-12-31,2012,23.77,5.355E7,1272883500.0,3371000.0,629385000.0,1898897500.0
SAH,2011-12-31,2011,15.96,0.0,0.0,0.0,0.0,0.0
SAH,2010-12-31,2010,12.39,5.2737058E7,653412148.62,21842000.0,1417436000.0,2049006148.62
SAH,2009-12-31,2009,9.55,5.2128934E7,497831319.70000005,30035000.0,1339505000.0,1807301319.7
HZO,2013-09-30,2013,15.05,2.3253992E7,349972579.6,23756000.0,122470000.0,448686579.6
HZO,2012-09-30,2012,7.99,0.0,0.0,0.0,0.0,0.0
HZO,2011-09-30,2011,8.24,0.0,0.0,0.0,0.0,0.0
HZO,2010-09-30,2010,7.48,2.2135831E7,165576015.88,16539000.0,93844000.0,242881015.88
HZO,2009-09-30,2009,6.81,1.8679715E7,127208859.14999999,25508000.0,142000000.0,243700859.14999998
SLGN,2013-12-31,2013,23.0,6.4254E7,1477842000.0,160463000.0,1703836000.0,3021215000.0
SLGN,2012-12-31,2012,21.38,6.9571E7,1487427980.0,465608000.0,1671316000.0,2693135980.0
SLGN,2011-12-31,2011,20.75,6.9996E7,1452417000.0,397101000.0,1376259000.0,2431575000.0
SLGN,2010-12-31,2010,18.35,0.0,0.0,0.0,0.0,0.0
SLGN,2009-12-31,2009,12.96,1.52917704E8,1981813443.8400002,305754000.0,799414000.0,2475473443.84
HMC,2013-03-31,2013,37.6,1.91326917091E7,719389208.2621601,13488450106.1571,53863057324.840805,41093996426.94586
HMC,2012-03-31,2012,38.44,2.17239008968E7,835066750.472992,15031977725.2784,49554553782.3634,35357642807.558
HMC,2011-03-31,2011,43.5,2.18916966582E7,952288804.6316999,15430377608.8792,49468391844.6134,34990303040.365906
HMC,2010-03-31,2010,34.97,1.94196292888E7,679104436.229336,11984996040.3245,43895411057.1263,32589519453.031136
GPI,2013-12-31,2013,61.82,2.3096E7,1427794720.0,20215000.0,699914000.0,2107493720.0
GPI,2012-12-31,2012,66.6,2.162E7,1439891999.9999998,4650000.0,586374000.0,2021615999.9999998
GPI,2011-12-31,2011,54.43,2.2157E7,1206005510.0,14895000.0,497264000.0,1688374510.0
GPI,2010-12-31,2010,38.13,2.37256E7,904657128.0000001,19843000.0,1130324000.0,2015138128.0
GPI,2009-12-31,2009,29.0,2.4209305E7,702069845.0,13221000.0,993995000.0,1682843845.0
HOV,2013-10-31,2013,131.0,145087.0,19006397.0,329204000.0,1870459000.0,1560261397.0
HOV,2012-10-31,2012,84.75,1.2635E8,10708162500.0,273232000.0,1564838000.0,11999768500.0
HOV,2011-10-31,2011,26.75,1.00444E8,2686877000.0,250740000.0,0.0,2436137000.0
HOV,2010-10-31,2010,97.25,3107153.0,302170629.25,480185000.0,0.0,-178014370.75
HOV,2009-10-31,2009,85.5,3088968.0,264106764.0,584020000.0,0.0,-319913236.0
AMCX,2013-12-31,2013,65.72,7.1543E7,4701805960.0,250000000.0,2158901000.0,6610706960.0
AMCX,2012-12-31,2012,56.84,7.0374E7,4000058160.0000005,610970000.0,2153315000.0,5542403160.0
AMCX,2011-12-31,2011,41.62,6.9283E7,2883558460.0,215836000.0,15677000.0,2683399460.0
TPX,2013-12-31,2013,49.19,6.03E7,2966157000.0,81000000.0,1836500000.0,4721657000.0
TPX,2012-12-31,2012,39.98,6.15E7,2458770000.0,179300000.0,1025000000.0,3304470000.0
TPX,2011-12-31,2011,68.38,6.707E7,4586246600.0,111367000.0,585000000.0,5059879600.0
TPX,2010-12-31,2010,43.23,7.0348E7,3041144040.0,53623000.0,407000000.0,3394521040.0
TPX,2009-12-31,2009,24.89,7.4977377E7,1866186913.53,14042000.0,297470000.0,2149614913.5299997
HVT,2013-12-31,2013,28.59,1.9865E7,567940350.0,83185000.0,17155000.0,501910350.0
HVT,2012-12-31,2012,17.17,1.9096E7,327878320.00000006,53550000.0,19354000.0,293682320.00000006
HVT,2011-12-31,2011,12.03,18633.0,224154.99,49585000.0,13046000.0,-36314845.01
HVT,2010-12-31,2010,11.96,2.1843097E7,261243440.12,58045000.0,9099000.0,212297440.12
HVT,2009-12-31,2009,12.08,2.141938E7,258746110.4,44466000.0,7183000.0,221463110.4
DIN,2013-12-31,2013,77.71,1.8871E7,1466465410.0,106011000.0,1208237000.0,2568691410.0
DIN,2012-12-31,2012,72.72,1.7992E7,1308378240.0,64537000.0,1209483000.0,2453324240.0
DIN,2011-12-31,2011,47.84,1.7846E7,853752640.0000001,60691000.0,1418868000.0,2211929640.0
DIN,2010-12-31,2010,50.52,1.802299E7,910521454.8000001,102309000.0,2038867000.0,2847079454.8
DIN,2009-12-31,2009,22.74,1.7580574E7,399782252.76,155004000.0,2124571000.0,2369349252.76
TRCO,2013-12-29,2013,74.5,0.0,0.0,862576000.0,3965184000.0,3102608000.0
SON,2013-12-31,2013,41.6,1.02577E8,4267203200.0,217567000.0,981458000.0,5031094200.0
SON,2012-12-31,2012,31.01,1.01804E8,3156942040.0,373084000.0,1373062000.0,4156920040.0
SON,2011-12-31,2011,31.31,1.01071E8,3164533010.0,175523000.0,1286632000.0,4275642010.0
SON,2010-12-31,2010,35.66,0.0,0.0,0.0,0.0,0.0
SON,2009-12-31,2009,27.76,1.00013196E8,2776366320.96,185245000.0,580796000.0,3171917320.96
NLS,2013-12-31,2013,8.37,3.1072E7,260072639.99999997,40979000.0,0.0,219093639.99999997
NLS,2012-12-31,2012,5.38,3.0851E7,165978380.0,23207000.0,0.0,142771380.0
NLS,2011-12-31,2011,2.45,3.0746E7,75327700.0,17427000.0,5598000.0,63498700.0
NLS,2010-12-31,2010,2.29,3.0744336E7,70404529.44,14647000.0,5141000.0,60898529.44
NLS,2009-12-31,2009,2.51,3.0744336E7,77168283.36,12222000.0,0.0,64946283.36
GIL,2013-09-29,2013,22.04,2.4319298E8,5359973279.2,97368000.0,0.0,5262605279.2
GIL,2012-09-30,2012,15.19,2.42661088E8,3686021926.72,70410000.0,181000000.0,3796611926.72
GIL,2011-10-02,2011,13.04,2.42703996E8,3164860107.8399997,82025000.0,225879000.0,3308714107.8399997
GIL,2010-10-03,2010,14.42,2.41926056E8,3488573727.52,250843000.0,0.0,3237730727.52
GIL,2009-10-04,2009,10.25,2.41073002E8,2470998270.5,99732000.0,1584000.0,2372850270.5
GEF,2013-10-31,2013,50.46,2.21E7,1115166000.0,78100000.0,1217200000.0,2254266000.0
GEF,2012-10-31,2012,44.29,2.21E7,978809000.0,91700000.0,1200300000.0,2087409000.0
GEF,2011-10-31,2011,41.65,0.0,0.0,0.0,0.0,0.0
GEF,2010-10-31,2010,59.59,0.0,0.0,0.0,0.0,0.0
GEF,2009-10-31,2009,52.89,4.6859789E7,2478414240.21,111896000.0,758192000.0,3124710240.21
MPAA,2013-03-31,2013,5.4,1.432731E7,77367474.0,19434000.0,84010000.0,141943474.0
MPAA,2012-03-31,2012,8.55,1.2442684E7,106384948.2,32617000.0,662000.0,74429948.2
MPAA,2011-03-31,2011,14.17,1.2067271E7,170993230.07,2477000.0,8334000.0,176850230.07
MPAA,2010-03-31,2010,5.43,1.2026021E7,65301294.029999994,1210000.0,10898000.0,74989294.03
MTH,2013-12-31,2013,47.03,3.6105E7,1698018150.0,274136000.0,905055000.0,2328937150.0
MTH,2012-12-31,2012,43.16,3.4057E7,1469900120.0,170457000.0,722797000.0,2022240120.0
MTH,2011-12-31,2011,27.16,0.0,0.0,0.0,0.0,0.0
MTH,2010-12-31,2010,22.9,3.2125986E7,735685079.4,113297000.0,0.0,622388079.4
MTH,2009-12-31,2009,22.39,3.1789108E7,711758128.12,265679000.0,0.0,446079128.12
CONN,2013-01-31,2013,33.18,3.2862E7,1090361160.0,3849000.0,295057000.0,1381569160.0
CONN,2012-01-31,2012,13.57,31860.0,432340.2,6265000.0,321704000.0,315871340.2
CONN,2011-01-31,2011,4.61,2.2489638E7,103677231.18,10977000.0,373736000.0,466436231.18
CONN,2010-01-31,2010,4.67,2.2462565E7,104900178.55,12247000.0,452304000.0,544957178.55
CHH,2013-12-31,2013,48.24,5.7925E7,2794302000.0,167795000.0,793559000.0,3420066000.0
CHH,2012-12-31,2012,35.8,5.7467E7,2057318599.9999998,134177000.0,855345000.0,2778486600.0
CHH,2011-12-31,2011,37.15,5.8862E7,2186723300.0,107057000.0,252705000.0,2332371300.0
CHH,2010-12-31,2010,37.2,0.0,0.0,91259000.0,251974000.0,160715000.0
CHH,2009-12-31,2009,31.74,5.9528795E7,1889443953.3,67870000.0,277700000.0,2099273953.3
MDP,2013-06-30,2013,40.98,4.4455E7,1821765899.9999998,27674000.0,350000000.0,2144091899.9999998
MDP,2012-06-30,2012,29.59,4.4825E7,1326371750.0,25820000.0,380000000.0,1680551750.0
MDP,2011-06-30,2011,31.61,4.5497E7,1438160170.0,27721000.0,195000000.0,1605439170.0
MDP,2010-06-30,2010,32.84,4.5372234E7,1490024164.5600002,48574000.0,300000000.0,1741450164.5600002
MDP,2009-06-30,2009,28.05,4.5042E7,1263428100.0,27910000.0,380000000.0,1615518100.0
WWE,2013-12-31,2013,23.22,7.4939E7,1740083580.0,32911000.0,29636000.0,1736808580.0
WWE,2012-12-31,2012,8.43,7.4595E7,628835850.0,66048000.0,0.0,562787850.0
WWE,2011-12-31,2011,9.46,7.457E7,705432200.0000001,52491000.0,1621000.0,654562200.0000001
WWE,2010-12-31,2010,11.97,7.3923853E7,884868520.4100001,69823000.0,2790000.0,817835520.4100001
WWE,2009-12-31,2009,16.0,7.3300539E7,1172808624.0,149784000.0,3872000.0,1026896624.0
MINI,2013-12-31,2013,38.89,4.5481E7,1768756090.0,1256000.0,328095000.0,2095595090.0
MINI,2012-12-31,2012,24.25,4.4657E7,1082932250.0,1937000.0,952000.0,1081947250.0
MINI,2011-12-31,2011,20.67,4.1566E7,859169220.0000001,2860000.0,1605000.0,857914220.0000001
MINI,2010-12-31,2010,20.28,0.0,0.0,0.0,0.0,0.0
MINI,2009-12-31,2009,14.05,3.5517552E7,499021605.6,1740000.0,0.0,497281605.6
MMYT,2013-03-31,2013,13.1,3.7159605E7,486790825.5,36501478.0,1286413.0,451575760.5
MMYT,2012-03-31,2012,23.69,3.6759519E7,870833005.11,43798230.0,259363.0,827294138.11
MMYT,2011-03-31,2011,26.87,3.6759519E7,987728275.5300001,51730321.0,4065534.0,940063488.5300001
BKNG,2013-12-31,2013,1160.0,5.0924E7,59071840000.0,1289994000.0,160464000.0,57942310000.0
BKNG,2012-12-31,2012,695.09,4.984E7,34643285600.0,1536349000.0,574999000.0,33681935600.0
BKNG,2011-12-31,2011,522.41,4.9654E7,25939746140.0,632836000.0,575000000.0,25881910140.0
BKNG,2010-12-31,2010,425.31,4.7955E7,20395741050.0,358967000.0,213000.0,20036987050.0
BKNG,2009-12-31,2009,195.35,4.3950922E7,8585812612.7,203460000.0,195863000.0,8578215612.7
VSI,2013-12-28,2013,54.27,2.999262E7,1627699487.4,74036000.0,36032000.0,1589695487.4
VSI,2012-12-29,2012,59.83,2.9473711E7,1763412129.1299999,81168000.0,160000.0,1682404129.1299999
VSI,2011-12-31,2011,37.83,2.8802103E7,1089583556.49,10754000.0,29694000.0,1108523556.49
VSI,2010-12-25,2010,30.52,2.7909279E7,851791195.08,25968000.0,75794000.0,901617195.08
VSI,2009-12-26,2009,18.97,2.6806098E7,508511679.05999994,8797000.0,123946000.0,623660679.06
LCII,2013-12-31,2013,48.82,2.3321E7,1138531220.0,66280000.0,0.0,1072251220.0
LCII,2012-12-31,2012,36.55,2.2558E7,824494899.9999999,9939000.0,0.0,814555899.9999999
LCII,2011-12-31,2011,26.02,2.2267E7,579387340.0,6584000.0,0.0,572803340.0
LCII,2010-12-31,2010,23.24,2.1974427E7,510685683.47999996,38880000.0,0.0,471805683.47999996
LCII,2009-12-31,2009,18.6,2.1910233E7,407530333.8,52365000.0,0.0,355165333.8
RRGB,2013-12-29,2013,79.71,1.4225E7,1133874750.0,17108000.0,80201000.0,1196967750.0
RRGB,2012-12-30,2012,32.75,1.4411E7,471960250.0,22440000.0,125784000.0,575304250.0
RRGB,2011-12-25,2011,24.22,1.5122E7,366254840.0,35036000.0,10681000.0,341899840.0
RRGB,2010-12-26,2010,18.94,1.7088079E7,323648216.26000005,17889000.0,158522000.0,464281216.26000005
RRGB,2009-12-27,2009,15.87,1.5580644E7,247264820.28,20268000.0,191334000.0,418330820.28
WWW,2013-12-28,2013,28.05,1.00253617E8,2812113956.85,214200000.0,1150000000.0,3747913956.85
WWW,2012-12-29,2012,21.67,4.8816168E7,1057846360.5600001,171411000.0,1250000000.0,2136435360.56
WWW,2011-01-01,2011,15.93,0.0,0.0,0.0,0.0,0.0
WWW,2010-01-02,2010,13.28,9.9137E7,1316539360.0,160439000.0,1615000.0,1157715360.0
SCVL,2013-02-02,2013,19.65,0.0,0.0,0.0,0.0,0.0
SCVL,2012-01-28,2012,17.66,0.0,0.0,70602000.0,0.0,-70602000.0
SCVL,2011-01-29,2011,17.29,1.9799388E7,342331418.52,60193000.0,0.0,282138418.52
SCVL,2010-01-30,2010,12.54,1.9509378E7,244647600.11999997,44168000.0,0.0,200479600.11999997
FUN,2013-12-31,2013,49.45,5.5476E7,2743288200.0,118056000.0,1520632000.0,4145864200.0
FUN,2012-12-31,2012,37.18,5.5518E7,2064159240.0,78830000.0,1532180000.0,3517509240.0
FUN,2011-12-31,2011,25.7,5.5345E7,1422366500.0,35524000.0,1556379000.0,2943221500.0
FUN,2010-12-31,2010,17.1,5.5316E7,945903600.0000001,9765000.0,1579703000.0,2515841600.0
FUN,2009-12-31,2009,12.3,5.5207944E7,679057711.2,11928000.0,1626346000.0,2293475711.2
DORM,2013-12-28,2013,50.46,3.6347E7,1834069620.0,60593000.0,0.0,1773476620.0
DORM,2012-12-29,2012,36.47,3.6124E7,1317442280.0,0.0,0.0,1317442280.0
DORM,2011-12-31,2011,21.6,1.7933E7,387352800.0,50196000.0,0.0,337156800.0
DORM,2010-12-25,2010,16.35,3.5662016E7,583073961.6,30463000.0,0.0,552610961.6
DORM,2009-12-26,2009,7.64,3.5351402E7,270084711.28,10626000.0,356000.0,259814711.27999997
AIN,2013-12-31,2013,34.99,0.0,0.0,0.0,0.0,0.0
AIN,2012-12-31,2012,25.07,0.0,0.0,0.0,0.0,0.0
AIN,2011-12-31,2011,24.0,0.0,0.0,0.0,0.0,0.0
AIN,2010-12-31,2010,23.21,3.12E7,724152000.0,117925000.0,425233000.0,1031460000.0
AIN,2009-12-31,2009,19.89,0.0,0.0,97466000.0,499229000.0,401763000.0
AZO,2013-08-31,2013,447.99,3.5943E7,16102104570.0,142191000.0,4187000000.0,20146913570.0
AZO,2012-08-25,2012,373.38,3.8696E7,14448312480.0,103093000.0,3768183000.0,18113402480.0
AZO,2011-08-27,2011,285.84,0.0,0.0,0.0,0.0,0.0
AZO,2010-08-28,2010,208.77,0.0,0.0,0.0,0.0,0.0
AZO,2009-08-29,2009,156.31,5.5282E7,8641129420.0,92706000.0,2726900000.0,11275323420.0
TM,2013-03-31,2013,102.69,3.36179379299E7,3452226046.0214305,19373641188.9597,150018895966.0298,134097480823.09152
TM,2012-03-31,2012,83.07,3.77958956535E7,3139705051.9362445,21208005882.0693,144707897401.2825,126639596571.14944
TM,2011-03-31,2011,92.84,3.78332230667E7,3512436429.512428,27561623838.8225,149608589697.18903,125559402287.87895
TM,2010-03-31,2010,73.64,3.35596677618E7,2471333933.978952,24169752359.7526,133916290319.12839,112217871893.35474
LAD,2013-12-31,2013,57.35,2.5805E7,1479916750.0,23686000.0,252554000.0,1708784750.0
LAD,2012-12-31,2012,42.0,2.5696E7,1079232000.0,42839000.0,295058000.0,1331451000.0
LAD,2011-12-31,2011,23.22,2.623E7,609060600.0,20851000.0,286874000.0,875083600.0
LAD,2010-12-31,2010,14.11,2.6167364E7,369221506.03999996,9306000.0,532031000.0,891946506.04
LAD,2009-12-31,2009,7.8,2.5799651E7,201237277.79999998,12776000.0,481855000.0,670316277.8
SNBR,2013-12-28,2013,16.67,5.4866E7,914616220.0000001,58223000.0,11207000.0,867600220.0000001
SNBR,2012-12-29,2012,22.95,5.5516E7,1274092200.0,87915000.0,19285000.0,1205462200.0
SNBR,2011-01-01,2011,10.16,5.5415E7,563016400.0,76016000.0,0.0,487000400.0
SNBR,2010-01-02,2010,6.99,4.5589E7,318667110.0,17717000.0,0.0,300950110.0
FLWS,2013-06-30,2013,6.58,6.4369E7,423548020.0,154000.0,0.0,423394020.0
FLWS,2012-07-01,2012,3.51,6.4697E7,227086470.0,28854000.0,29256000.0,227488470.0
FLWS,2011-07-03,2011,3.08,6.4009148E7,197148175.84,21442000.0,45738000.0,221444175.84
FLWS,2010-06-27,2010,2.33,6.3743433E7,148522198.89000002,27843000.0,60508000.0,181187198.89000002
FLWS,2009-06-28,2009,2.44,6.3565E7,155098600.0,29562000.0,92855000.0,218391600.0
CBRL,2013-08-02,2013,97.94,2.3708875E7,2322047217.5,121718000.0,421152000.0,2621481217.5
CBRL,2012-08-03,2012,62.78,2.3067566E7,1448181793.48,151962000.0,545915000.0,1842134793.48
CBRL,2011-07-29,2011,49.25,2.29982E7,1132661350.0,52274000.0,550266000.0,1630653350.0
CBRL,2010-07-30,2010,46.56,2.3560849E7,1096993129.44,47700000.0,580509000.0,1629802129.44
CBRL,2009-07-31,2009,28.94,2.2458971E7,649962620.74,11609000.0,645522000.0,1283875620.74
PAG,2013-12-31,2013,43.13,9.0273747E7,3893506708.11,49800000.0,1083200000.0,4926906708.110001
PAG,2012-12-31,2012,31.69,9.0318E7,2862177420.0,43753000.0,937517000.0,3755941420.0
PAG,2011-12-31,2011,22.92,0.0,0.0,0.0,0.0,0.0
PAG,2010-12-31,2010,16.93,0.0,0.0,0.0,0.0,0.0
PAG,2009-12-31,2009,14.06,9.1528778E7,1286894618.68,13999000.0,2139381000.0,3412276618.6800003
NCMI,2013-12-26,2013,19.45,5.6014404E7,1089480157.8,54700000.0,890000000.0,1924780157.8
NCMI,2012-12-27,2012,14.95,5.4377135E7,812938168.25,72400000.0,898800000.0,1639338168.25
NCMI,2011-12-29,2011,13.45,5.3864243E7,724474068.3499999,65900000.0,794000000.0,1452574068.35
NCMI,2010-12-30,2010,17.46,5.4198197E7,946300519.62,74400000.0,776200000.0,1648100519.62
NCMI,2009-12-31,2009,14.98,4.2119947E7,630956806.0600001,91100000.0,803300000.0,1343156806.06
MSGN,2013-06-30,2013,17.72,7.6268E7,1351468960.0,277913000.0,283000.0,1073838960.0
MSGN,2012-06-30,2012,10.9,7.4938E7,816824200.0,206500000.0,362000.0,610686200.0
MSGN,2010-12-31,2010,7.53,7.5843929E7,571104785.37,358713000.0,0.0,212391785.37
MSGN,2009-12-31,2009,5.93,7.5563415E7,448091050.95,116855000.0,0.0,331236050.95
BKE,2013-02-02,2013,43.34,4.7383E7,2053579220.0000002,117608000.0,0.0,1935971220.0000002
BKE,2012-01-28,2012,43.13,4.6859E7,2021028670.0000002,166511000.0,0.0,1854517670.0000002
BKE,2011-01-29,2011,38.17,0.0,0.0,0.0,0.0,0.0
BKE,2010-01-30,2010,28.89,4.629458E7,1337450416.2,135340000.0,0.0,1202110416.2
TA,2013-12-31,2013,43.05,5913956.0,254595805.79999998,85657000.0,110000000.0,278938805.79999995
TA,2012-12-31,2012,37.6,5761262.0,216623451.20000002,35189000.0,0.0,181434451.20000002
TA,2011-12-31,2011,25.3,5610459.0,141944612.70000002,118255000.0,0.0,23689612.700000018
TA,2010-12-31,2010,20.3,3464169.0,70322630.7,125396000.0,0.0,-55073369.3
TA,2009-12-31,2009,23.1,3333689.0,77008215.9,155632000.0,101248000.0,22624215.900000006
INWK,2013-12-31,2013,6.48,5.0875131E7,329670848.88,18606030.0,84818791.0,395883609.88
INWK,2012-12-31,2012,13.02,4.6428443E7,604498327.86,17218899.0,73111051.0,660390479.86
INWK,2011-12-31,2011,8.87,0.0,0.0,13219385.0,66979516.0,53760131.0
INWK,2010-12-31,2010,6.29,4.5680986E7,287333401.94,5259272.0,47566259.0,329640388.94
INWK,2009-12-31,2009,5.32,4.5610735E7,242649110.20000002,3349481.0,46578614.0,285878243.20000005
MNRO,2013-03-30,2013,37.05,3.1067E7,1151032350.0,1463000.0,132761000.0,1282330350.0
MNRO,2012-03-31,2012,46.05,30716.0,1414471.7999999998,3257000.0,55072000.0,53229471.8
MNRO,2011-03-26,2011,32.45,3.0382487E7,985911703.1500001,2670000.0,44923000.0,1028164703.1500001
MNRO,2010-03-27,2010,23.81,2.9772101E7,708873724.81,11180000.0,96427000.0,794120724.81
MCHX,2013-12-31,2013,9.05,2.6798E7,242521900.00000003,30912000.0,0.0,211609900.00000003
MCHX,2012-12-31,2012,4.1,2.4412E7,100089199.99999999,15930000.0,0.0,84159199.99999999
MCHX,2011-12-31,2011,6.95,9928000.0,68999600.0,37443000.0,0.0,31556600.0
MCHX,2010-12-31,2010,7.5,3.5057741E7,262933057.5,37328000.0,0.0,225605057.5
MCHX,2009-12-31,2009,4.53,3.6059209E7,163348216.77,33638002.0,0.0,129710214.77000001
TTS,2013-12-31,2013,14.51,4.9600396E7,719701745.96,1761000.0,4751000.0,722691745.96
TTS,2012-12-31,2012,18.08,0.0,0.0,0.0,0.0,0.0
PSO,2013-12-31,2013,21.89,1.3527201655629E9,29611044424.171883,1206953642.3841,3685430463.5761003,32089521245.36388
PSO,2012-12-31,2012,19.29,1.3240685665584E9,25541282648.911533,1724025974.026,3688311688.3117,27505568363.19723
PSO,2011-12-31,2011,17.71,1.2619213928571E9,22348627867.49924,2125776397.5155,3184782608.6957,23407634078.679443
PSO,2010-12-31,2010,15.06,1.2629273380062E9,19019685710.373375,2704049844.2368,3601246105.919,19916881972.055573
PSO,2009-12-31,2009,14.19,1.3095090339806E9,18581933192.184715,1213592233.0097,3249190938.5112996,20617531897.686314
FWONA,2013-12-31,2013,28.44,3.27301774E8,9308462452.56,1088000000.0,5555000000.0,13775462452.56
FWONA,2012-12-31,2012,20.17,3.47037926E8,6999754967.420001,603000000.0,0.0,6396754967.420001
ISCA,2013-11-30,2013,32.71,4.6470647E7,1520054863.3700001,172827000.0,274487000.0,1621714863.3700001
ISCA,2012-11-30,2012,25.5,4.6386355E7,1182852052.5,78379000.0,276932000.0,1381405052.5
ISCA,2011-11-30,2011,23.86,4.7602574E7,1135797415.6399999,110078000.0,316152000.0,1341871415.6399999
ISCA,2010-11-30,2010,22.69,0.0,0.0,0.0,0.0,0.0
ISCA,2009-11-30,2009,25.82,4.8617107E7,1255293702.74,158572000.0,347180000.0,1443901702.74
PATK,2013-12-31,2013,15.9,1.0733E7,170654700.0,34000.0,55000000.0,225620700.0
PATK,2012-12-31,2012,7.05,1.0558E7,74433900.0,434000.0,49716000.0,123715900.0
PATK,2011-12-31,2011,2.36,9757000.0,23026520.0,550000.0,32954000.0,55430520.0
PATK,2010-12-31,2010,0.91,2.0954675E7,19068754.25,1957000.0,36233000.0,53344754.25
