symbol,date,year,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth
BKS,2010-05-01,2010,0.0604,-0.4526,-0.489,-0.5169,-0.5362,-0.5227,,,0.1111,-0.6587,-0.9966,0.0758,0.0825,0.1001,-0.0156,-0.2136,-0.1629,-0.0953,-0.2043,-0.3403,0.0288,-0.0072,-0.0302,0.0,-0.3715,0.1856,0.3158,0.1385,0.2877,-0.039,0.0,0.0,0.1152
ALSN,2013-12-31,2013,-0.117782667924,-0.0245121370776,-0.0245121370776,-0.678335278102,-0.681978798587,-0.68115942029,0.0137362637363,0.00912996777658,1.31875867539,-0.0884422110553,0.014721627409,-0.112572789749,-0.112572789749,-0.112572789749,-0.100793942613,-0.100793942613,-0.100793942613,-0.68269387867,-0.68269387867,-0.68269387867,0.0459901724819,0.0459901724819,0.0459901724819,1.31875867539,1.31875867539,1.31875867539,0.0612121212121,0.0210057288351,-0.0109741060419,0,-0.0505175836642,-0.15638575152,-0.200715990453
ALSN,2012-12-31,2012,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0
ALSN,2011-12-31,2011,0.1525,0.0124,0.2551,2.4797,2.5625,2.5,,,0.0,0.2065,0.188,,,,,,,,,,,,,,,,0.1379,0.0541,-0.0222,,-0.0797,0.1468,0.0629
ALSN,2010-12-31,2010,0.3362,8.7676,7.6888,1.0914,1.0894,1.0894,,,0.0,1.3053,2.8986,,,,,,,,,,,,,,,,,,,,,0.1315,-0.0161
GPC,2013-12-31,2013,0.116945039175,0.0249005821782,0.0249005821782,0.0569686177263,0.0623501199041,0.0628019323671,994.00041824,994.486510676,-0.998910715411,0.165806155523,0.159384474629,6.90987693484,0.341793264648,0,3.47903141156,1.09208733849,0,7.85898497116,0.512635296016,0,0.815443858062,0.512763172012,0,0.872518298824,0.360133153265,0,0.117307191543,0.131970444485,0.128283851136,0,0.529316,0,0.139934225182
GPC,2012-12-31,2012,0.0477118944881,0.143831541323,0.143831541323,0.146739784398,0,0,0,0,0,0.450470214921,0.29350634733,0,1305.11033659,1326.22347884,0,1536.77152123,1098.9083027,0,1391.80988736,1662.53672608,0,1199.88592722,0,0,1345.57506211,1216.56699502,0.019860904538,0.150558555117,0.270786089992,0,0.0,0,0
GPC,2011-12-31,2011,0.10854659656,0.169369754904,0.169369754904,0.188439384157,0,0,0,0,0,-0.0791792097109,-0.0813364688365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708037050555,0.0167571875434,0.0485478798841,0,0.0,0,0
GPC,2010-12-31,2010,0.0807977507856,0.182589864398,0.182589864398,0.19004191954,-1.0,-1.0,-1.0,-1.0,0,-0.197131662443,-0.195549592949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149384832466,0.00480606808438,0.0893893526314,0,0.0,0,0
GPC,2009-12-31,2009,-0.080283820577,-0.161754295559,-0.161754295559,-0.159527320226,-0.143344709898,-0.143344709898,-0.0181150716657,-0.0181150716657,0.0255272389121,0.593972570709,0.978778836681,0,0.211503415717,0.0351071477038,0,0.668311906508,1.09875486861,0,0.106979932783,-0.0953605139358,0,-1.0,-1.0,0,0.332171351835,0.196697570066,-0.0305832873972,-0.0443717413073,0.0529636174613,0,0.0,0,0
AMC,2013-12-31,2013,,,,,,,,,0.0,1.6078,42.4245,,,,,,,,,,,,,,,,,,,,,,
ORLY,2013-12-31,2013,0.0876804486834,0.129008495048,0.129008495048,0.144339013839,0.271221532091,0.269473684211,-0.0985129804756,-0.0990398494899,0,-0.27448174471,-0.461373990888,2.32145337494,1.11918851765,0.563550668954,3.34890404351,2.46701156691,0.63777246617,3.16901581053,3.10272278389,1.02860914571,0.753373900268,-0.017890899159,-0.222452706164,0,0,0,0.0692338339201,0.043366276697,0.0553158211761,0,0.273963553281,0,0.0686270209078
ORLY,2012-12-31,2012,0.0916591508482,0.127631909881,0.127631909881,0.153786000043,0.281167108753,0.280323450135,-0.100135890753,-0.0997861048451,0,0.118467440757,0.202566930409,1.78392641668,1.3192216149,0.433831088685,4.40369662072,2.95523569914,3.93327197563,2.28426593163,1.8571615728,1.14141912414,0.694780461693,0.252740207486,-0.117561776615,0,0,0,-0.0899747685887,0.146334278065,0.0452115180054,0,0.374111994624,0,0.0743110428245
ORLY,2011-12-31,2011,0.0825477529119,0.216042627698,0.216042627698,0.210552419922,0.248344370861,0.257627118644,-0.0287550305076,-0.0352766353034,0,0.590182851182,1.33741293885,1.34575419289,1.13221078019,0.496662692392,3.34754957458,4.06139609288,2.46593176395,1.56147417024,1.39742624658,1.52074324401,1.0578610794,0.753893098779,0.152660076685,0,0,0,0.109533934831,-0.0186509630895,0.0896770035899,0,0.491411389399,0,0.0456017964135
ORLY,2010-12-31,2010,0.126568001761,0.325801357467,0.325801357467,0.363823504543,0.336283185841,0.305309734513,0.0177934375688,0.0422961168612,0,1.4673457223,-3.6105155928,1.12430171973,1.12430171973,0.769704269277,1.65537743084,1.65537743084,0.943603489665,1.05511042842,1.05511042842,0.787852343925,1.25500611239,1.25500611239,0.666845287022,0,0,0,0.129023886103,0.0576358783996,0.0557058695954,0,-0.323706161761,0,0.0550095057938
ORLY,2009-12-31,2009,0.429136213808,0.601882502972,0.601882502972,0.651155547919,0.506666666667,0.506666666667,0.0939884040281,0.0939884040281,0,-0.0446905293058,2.00389456847,0.941599982488,0.941599982488,0.764848348574,0.0953575329742,0.0953575329742,0.275209918275,0.533686654145,0.533686654145,0.435462704013,0.92056556117,0.92056556117,0.636877589656,0,0,0,0.0179459357456,0.218498430717,0.140259846799,0,0.0792321498031,0,0.384273420676
HOG,2013-12-31,2013,0.0826560817771,0.153498984179,0.153498984179,0.176412229034,0.2,0.205882352941,-0.0204474306421,-0.0225015159513,0.352375034569,0.219144359405,0.255228130674,0.731652875963,0,-0.998726727026,0.417520389283,-2.51052507052,-0.999119243242,0.309212554023,0,-0.994747370433,0.381023881978,0.505629679397,-0.998569880842,3.31866352016,-0.342889720898,-0.997909283687,0.13467548103,0.0787321738954,0.0255449567883,0,-0.0446892967249,0.108521485798,0.0140852675229
HOG,2012-12-31,2012,0.10553633218,0.20507923809,0.20507923809,0.0414128195969,0.0700389105058,0.0666666666667,-0.0247757515383,-0.015715641357,0.308703028382,-0.0946954165354,-0.120358029231,0.815026781486,0,0.0283902886156,0.367964331913,0.116912012284,0.526873218375,0.430795914568,0,0.0622309816773,0.524053667406,0.197578096263,0.248304333264,3.54725694454,-0.395750589707,0.554014483964,0.0504019832085,-0.0585685372937,-0.0520345737368,0,0.719010421602,-0.0557083906465,0.0474002844639
HOG,2011-12-31,2011,0.0900747721561,0.480415817177,0.480415817177,3.08825957897,3.07936507937,3.11290322581,997.186977095,997.186977095,-0.998818709108,-0.239060251775,-0.298534213604,1.0471962704,0.0410175633576,0,0.515460144953,0.32117179972,-2.30740555018,0.774158800218,-0.34707353942,0,0.786372464115,-0.00191211838593,0.156696401724,3.0618565973,-0.407259491831,-0.628721322394,-0.165190447515,0.280475178131,0.0258117602648,0,-0.0668424575309,0.0675477239354,0.0397620081323
HOG,2010-12-31,2010,-0.262732861829,-0.428370272411,-0.428370272411,-0.757518346005,0,0,-0.999001599216,-0.999001599216,1004.21069193,1.15416662038,0.837832683427,0,1092.91735874,0,0,1455.67529136,1577.3029309,0,182.65714179,0,0,859.688674279,1004.91086749,0,650.499125537,389.857340191,-0.025945628891,0.0105779976411,0.772715481754,0,-0.468230411334,0,0
HOG,2009-12-31,2009,0,27242.3055556,27242.3055556,0,0,0,-0.00759045214094,-0.00759045214094,-0.68733011515,-1.78883924463,-1.78883924463,0,0.403600833068,0.0905223647243,0,-0.297826966916,-0.196757747244,0,-0.143646626779,-0.34360731388,0,-0.174186428565,-0.133598478338,0,-0.00807435638897,-0.500827498012,-0.0907553551297,-0.19425653766,-0.195283217367,0,0.439665819218,0,0
TUP,2013-12-28,2013,0.0314924163483,0.31647634584,0.31647634584,0.420725388601,0.512893982808,0.511695906433,-0.0614828209765,-0.0585106382979,0.60375821862,0.0830264479411,0.140744060959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265282583622,-0.00159286396942,0.0121308595894,0,0.384428617676,0.0582010582011,0.0302369311771
TUP,2012-12-29,2012,0.00284470246734,-0.104586619924,-0.104586619924,-0.115895556574,-0.0385674931129,-0.0366197183099,-0.0783333333333,-0.0814332247557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05925473427,0.0376859504132,-0.012146188049,0,0.0112948109347,-0.0307692307692,-0.00783582089552
TUP,2011-12-31,2011,0.122734975883,0.0391621129326,0.0391621129326,-0.0323581560284,0.00833333333333,0.0056657223796,0,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100054975261,0.083840917234,-0.0851274928068,0,0.425005831584,0,0.123124633308
TUP,2010-12-25,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUP,2009-12-26,2009,0.0081,0.103,0.1131,0.0849,0.0728,0.0784,0.0253,,0.0341,0.9153,1.5668,0.0614,0.0987,0.0511,0.0725,0.1375,0.1138,0.0723,0.1317,0.2094,0.1482,0.151,0.1486,-0.0188,0.0067,0.0112,0.0103,-0.0426,0.0162,0.3122,-0.2505,0.0,-0.0361
AAP,2013-12-28,2013,0.0497444187221,0.00456858583784,0.00456858583784,0.0105450512033,0.0132325141777,0.0191570881226,-0.00220273357869,-0.00874942615646,0.000954552047046,-0.204340992965,-0.156015831963,-0.998706391841,-0.998706391841,-0.998706391841,-0.999033895935,-0.999033895935,-0.999033895935,-0.998663769469,-0.998663769469,-0.998663769469,-0.998278162307,-0.998278162307,-0.998278162307,-0.999014619359,-0.999014619359,-0.999014619359,0.20763836322,0.107401469889,0.206111473068,0,0.741207890423,0,0.0619108042255
AAP,2012-12-29,2012,0.00936568392039,-0.0110239798267,-0.0110239798267,-0.0177662016509,0.0153550863724,0.0215264187867,-0.0334435334568,-0.0390419223833,-0.0188189083709,-0.173213697549,-0.261487016693,-0.998766647533,-0.998766647533,-0.998766647533,-0.998788455875,-0.998788455875,-0.998788455875,-0.998680625699,-0.998680625699,-0.998680625699,-0.998628136232,-0.998628136232,-0.998628136232,-0.999015559059,-0.999015559059,-0.999015559059,0.595593594469,0.129921914996,0.262069056069,0,0.454594407477,0,0.015001364025
AAP,2011-01-01,2011,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0
AAP,2010-01-02,2010,0.1022,0.0979,0.0951,0.1358,0.1355,0.1365,-0.0021,-0.001,0.0,0.4615,0.7107,0.0821,0.1099,0.0962,0.0,0.2582,0.3307,0.0,0.1104,0.0951,,0.1581,0.1181,0.0,0.0,0.0,-0.0478,0.0054,0.0367,0.1952,-0.5715,0.0,0.1036
TXRH,2013-12-31,2013,0.10784955866,0.0838056093719,0.0838056093719,0.130012645778,0.127450980392,0.13,0.000899665838403,-0.00172064069385,0.912720096078,0.191147046732,0.0212410540279,0.296043060017,0.296043060017,0.296043060017,0.277544861907,0.277544861907,0.277544861907,0.270591370487,0.270591370487,0.270591370487,0.207275213367,0.207275213367,0.207275213367,1.78461836304,1.78461836304,1.78461836304,0.546722709552,0.0957924649372,0.109181122623,0,-0.00715088562459,0,0.0936862967157
TXRH,2012-12-25,2012,0.131935279932,0.159797981919,0.159797981919,0.11265711963,0.133333333333,0.136363636364,-0.0113371641559,-0.0109715266056,0.45584205904,0.061327786949,0.0952842203448,0.151990514562,0.151990514562,0.151990514562,0.0734982124041,0.0734982124041,0.0734982124041,0.125416147235,0.125416147235,0.125416147235,0.0796928407661,0.0796928407661,0.0796928407661,0.45584205904,0.45584205904,0.45584205904,-0.00665617814353,0.0166821994408,0.0682949221651,0,-0.166432436798,0,0.224220997539
TXRH,2011-12-27,2011,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0
TXRH,2010-12-28,2010,0.1076,0.194,0.1945,0.2277,0.2059,0.194,0.0209,0.0229,0.0,0.0428,0.0454,,0.1606,0.1261,,0.1238,0.1787,,0.1307,0.1568,,0.1557,0.1219,,0.0,0.0,0.0204,0.1491,0.0615,0.1571,-0.4855,0.0,0.1068
TXRH,2009-12-29,2009,0.1199,0.2091,0.223,0.2439,0.283,0.2885,-0.0372,-0.0375,0.0,0.1375,68.1362,,0.14,0.1855,,0.0831,0.1509,,0.1017,0.138,,0.1247,0.1163,,0.0,0.0,0.2409,-0.0167,0.0633,0.2128,-0.2357,0.0,0.0827
LZB,2013-04-27,2013,0.118681503829,0.362595958171,0.362595958171,-0.472648523293,-0.475903614458,-0.481707317073,0.00783536115817,0.0230001143336,0,-0.173908845114,-0.367001562849,0.073468474597,0.073468474597,0.073468474597,-0.180331245833,-0.180331245833,-0.180331245833,-0.476748388645,-0.476748388645,-0.476748388645,0.0886046089275,0.0886046089275,0.0886046089275,0,0,0,0,0.0177762941017,0.0505031797812,0,-0.171209016393,0,0.0820226148153
LZB,2012-04-28,2012,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
LZB,2011-04-30,2011,-0.0503,-0.2621,-0.3591,-0.2646,-0.2698,-0.2742,0.0061,0.0106,0.0,-0.6894,-0.78,-0.0472,-0.0694,-0.0674,-0.1194,-0.2089,-0.1754,-0.0851,0.0,0.0,-0.0487,-0.0669,-0.0736,-1.0,-1.0,-1.0,-0.0224,0.045,-0.0236,0.0569,-0.2694,0.0,-0.0263
LZB,2010-04-24,2010,0.1043,1.5235,1.4344,1.2666,1.2636,1.2594,0.0014,0.0053,-1.0,0.7011,1.1215,-0.0349,-0.0807,-0.1011,0.0496,0.1454,0.3916,-0.0888,-0.0233,0.991,-0.0594,-0.0822,-0.1124,-1.0,-1.0,-1.0,0.1159,-0.0549,0.1067,0.1226,-0.2117,0.0,-0.1083
CVGI,2013-12-31,2013,-0.315854056188,-0.854000362845,-0.854000362845,-1.24851728338,-1.24858757062,-1.25,0.0125398512221,0.00548754748839,0,-0.203542766851,-0.0294380017841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392413570387,-0.0943479391056,-0.0164306915492,0,0.0,-0.0625,-0.00330789865043
CVGI,2012-12-31,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVGI,2011-12-31,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVGI,2010-12-31,2010,6.7454,1.2599,1.1864,1.0796,1.0668,1.0642,0.2034,0.2376,0.0,-0.034,-0.4011,,-0.1011,-0.1118,,-0.2169,-0.3294,,-0.3725,0.0,,0.0,0.0,,0.0,0.0,0.23,0.1476,0.1425,0.9977,0.0144,0.0,0.1721
CVGI,2009-12-31,2009,-0.8699,0.5972,0.5315,0.6057,0.6096,0.6096,0.0108,0.0108,0.0,0.8661,1.476,,-0.0314,-0.2148,,-0.1775,-0.2184,,0.0,0.0,,0.0,0.0,,0.0,0.0,-0.266,-0.3605,-0.2939,-1.8502,-0.0137,0.0,-0.2372
FINL,2013-03-02,2013,0.00898716803192,-0.164052555179,-0.164052555179,-0.15719777369,-0.123456790123,-0.119496855346,-0.042214532872,-0.0440569502821,0.206466969211,-0.139824783618,-1.00142947171,0.100581789825,0.100581789825,0.100581789825,-0.101912436654,-0.101912436654,-0.101912436654,-0.120051143773,-0.120051143773,-0.120051143773,0.0348595330869,0.0348595330869,0.0348595330869,0.206466969211,0.206466969211,0.206466969211,0.633447627475,0.106009391801,-0.00713145260128,0,-0.00101268962096,0,-1.0
FINL,2012-03-03,2012,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0
MUSA,2013-12-31,2013,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
MUSA,2012-12-31,2012,-0.1533,-0.67,-0.5141,-0.7421,-0.7417,-0.7417,0.0,0.0,0.0,0.2604,0.4983,,,,,,,,,,,,,,,,0.4832,0.1808,0.1162,-0.013,-0.0354,0.0,0.2146
MUSA,2011-12-31,2011,0.2351,0.8164,0.346,1.058,,,,,0.0,-0.4707,-0.3394,,,,,,,,,,,,,,,,,,,,,0.0,0.0592
CNK,2013-12-31,2013,0,0.0828481477814,0.0828481477814,-0.121214094194,-0.12925170068,-0.12925170068,0.00600621820237,0.00502530222097,0.0938586164134,-0.21644209967,-0.713453845184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925940657068,0.07272082969,0,0.0389963775716,0,0.112545753041
CNK,2012-12-31,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNK,2011-12-31,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNK,2010-12-31,2010,0.0892,0.2943,0.1634,0.5047,0.4607,0.4828,0.0277,0.0172,0.0417,0.4978,1.4091,,,0.0523,,,-0.0423,,,0.146,,,-0.0229,,0.0,0.3425,0.5285,0.1859,0.0443,0.1047,-0.0068,0.0,0.1012
CNK,2009-12-31,2009,0.1682,1.7533,3.0002,3.0095,2.9778,2.9333,0.0114,0.0271,0.0,-0.313,-0.6478,,,,,,,,,,,,,,,0.0,0.3411,0.2281,0.0687,0.0967,0.0318,0.0,0.1038
MTN,2013-07-31,2013,0,0.634103588343,0.634103588343,1.29398893819,1.28260869565,1.28888888889,-0.00402733029663,0.00163608104055,0.174344715919,0.199569623394,1.41461150888,-0.0356118351762,-0.0356118351762,-0.0356118351762,-0.164368612793,-0.164368612793,-0.164368612793,0.0989266394134,0.0989266394134,0.0989266394134,-0.00290303960683,-0.00290303960683,-0.00290303960683,-6.26347064721,-6.26347064721,-6.26347064721,0.202211642304,0.0371168764137,0.180434464576,0,0.623836255642,0,0
MTN,2012-07-31,2012,0,-0.37197264798,-0.37197264798,-0.522949346168,-0.520833333333,-0.521276595745,-0.000138854175345,-1.99779615824,-5.48204907457,-0.306292487102,-0.692426899392,-0.122111501057,-0.122111501057,-0.122111501057,-0.30619614954,-0.30619614954,-0.30619614954,-0.522883096494,-0.522883096494,-0.522883096494,-0.0329032463806,-0.0329032463806,-0.0329032463806,-5.48204907457,-5.48204907457,-5.48204907457,0.123255138478,0.219712259522,-0.00956821269363,0,-0.00198884376595,0,0
MTN,2011-07-31,2011,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MTN,2010-07-31,2010,-0.1863,-0.3847,-0.347,-0.3793,-0.3731,-0.3759,-0.0039,,0.0,-0.7323,-2.1879,0.047,0.0182,0.0075,-0.1106,-0.2481,-0.3116,0.1083,0.054,-0.1898,0.0468,0.0765,0.0589,0.0,0.0,0.0,-0.0765,-0.0133,0.0203,0.0347,0.0706,0.0,0.0
MTN,2009-07-31,2009,-0.2077,-0.4552,-0.397,-0.5244,-0.4981,-0.4962,-0.0512,,0.0,-0.3812,-0.5797,0.0751,0.0602,0.086,0.0291,-0.0321,0.3115,0.18,0.0,0.046,0.0428,0.0859,0.084,0.0,0.0,0.0,0.157,-0.0153,-0.0215,0.1068,-0.1163,0.0,0.0
BJRI,2013-01-01,2013,0.137621516803,-0.0359072357091,-0.0359072357091,-0.00509977827051,-0.0175438596491,0.00925925925926,0.0131374181173,-0.00981367738393,0,-0.0173666749419,2.26427378965,4.7731231428,1.09621456396,0.586213460652,6.79824770143,1.30596150191,0.217828867829,10.6257592305,1.51017200336,1.30198219891,2.4440810377,0.577306149424,0.404505535247,0,0,0,0,0.0164346805299,0.129057379416,0,0.225113345161,0,0.129630556668
BJRI,2012-01-03,2012,0.207503184779,0.405684154673,0.405684154673,0.363008375788,0.332493739746,0.31337362922,0.0206109407897,0.0346504775091,0,0.186811126438,-1.90238023501,2.30590673106,1.19029003929,0.591031823241,5.37312438581,1.34220672102,0.451681693091,2.4221936501,1.70256284487,1.93553422665,3.0750890719,0.381151337798,0.371847382864,0,0,0,-1.0,0.202217741935,0.167394817304,0,-0.660797468072,0,0.153615153615
BJRI,2010-12-28,2010,0.2109748519,0.530504517308,0.530504517308,0.776499463108,0.745997405352,0.713145406563,0.0120747663551,0.0375732125097,0,0.092834352955,-0.201299482613,1.79218309464,1.33611489367,0.572448937115,4.48063658174,1.11647908756,1.04459610695,1.56251417294,0,0.914053198329,2.60082749998,0.795170365416,0.262482873076,0,0,0,-0.238914575911,0.241862794191,0.128470673433,0,7.9734,0,0.174603174603
BJRI,2009-12-29,2009,0.145027604554,0.806694176983,0.806694176983,0.264842840512,0.25641025641,0.230769230769,0.0100438000302,0.0148790608995,0,0.167746235751,-1.40204140867,1.34661285283,1.41013518838,0.554721041994,4.0756219119,2.03804244688,0.86535756024,0.459868683733,0.516897309634,0.152882410066,2.20309163242,1.34064082017,0.0856092259947,0,0,0,0.308310194367,0.107598447033,0.136968279491,0,-0.473684210526,0,0.081426056338
EVRI,2013-12-31,2013,-0.122039226894,-0.122039226894,-0.122039226894,-0.0502549729456,-0.0512820512821,-0.0526315789474,0.00122851986107,-0.00196028929118,0,-0.972480442954,-1.06710513509,0.0487982212763,0.0487982212763,0.0487982212763,-0.921736347504,-0.921736347504,-0.921736347504,1.61829139348,1.61829139348,1.61829139348,0.339709655739,0.339709655739,0.339709655739,0,0,0,0,0.320937412293,-0.0479657696856,0,-0.152263374486,0,0.00906331834764
EVRI,2012-12-31,2012,0,0.461823689158,0.461823689158,1.81399934275,1.78571428571,1.71428571429,0.01948262799,0.038205954455,0,1.90289758903,2.07127605056,0.0537682069228,0.0537682069228,0.0537682069228,1.84742231925,1.84742231925,1.84742231925,1.76022294593,1.76022294593,1.76022294593,0.219586471139,0.219586471139,0.219586471139,0,0,0,0,0.00550303372372,0.0469278938206,0,-0.301724137931,0,0
EVRI,2011-12-31,2011,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
EVRI,2010-12-31,2010,-0.1408,-0.2714,-0.2696,-0.4799,-0.4,-0.4222,-0.1122,-0.1073,0.0,-0.2426,-0.2851,,-0.0158,0.0762,,0.0434,-0.0264,,-0.1171,-0.0315,,0.0101,0.0849,,0.0,0.0,-0.2798,0.0,-0.0864,0.1107,-0.1642,0.0,-0.0301
EVRI,2009-12-31,2009,-0.0712,-0.0353,-0.0838,0.428,0.4516,0.4516,-0.0333,-0.0188,0.0,0.2753,0.3392,,-0.0641,0.1026,,-0.1212,0.126,,-0.4356,0.1161,,0.0,0.0658,,0.0,0.0,-0.4804,0.0,-0.1026,-0.0644,-0.0602,0.0,-0.0948
PII,2013-12-31,2013,0.211372132407,0.207951089512,0.207951089512,0.208068905895,0.213656387665,0.215909090909,-0.00456070531162,-0.00646433349764,0.125170177361,0.18295642979,-0.230612694752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554767928262,0.211457524145,0.133869539829,0,-0.00780052932163,0.0929012806118,0.254033159984
PII,2012-12-31,2012,0.249417013353,0.36722545467,0.36722545467,0.37233878941,0.371601208459,0.375,0.000828584719153,-0.000731806859282,0.647315744578,0.375433841272,0.435600744797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387417390852,0.157541554546,0.210474713849,0,-0.0102026747553,0.205716125001,0.0971586333832
PII,2011-12-31,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PII,2010-12-31,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PII,2009-12-31,2009,-0.1178,-0.1682,-0.0975,-0.1395,-0.1285,-0.1285,-0.0113,-0.0146,0.0263,0.0993,0.505,0.0605,0.029,0.0557,0.0902,0.0113,0.182,0.0729,0.0571,0.0553,0.0638,-0.0588,0.15,0.1458,0.1114,0.0795,-0.0831,-0.1934,0.0166,0.5098,0.0,-0.1868,-0.1177
SCI,2013-12-31,2013,0.0463456752985,-0.0290628306432,-0.0290628306432,-0.0570188664403,-0.0422535211268,-0.0428571428571,-0.018084297582,-0.0139318744123,-0.0333851789998,0.0418772308976,0.0710004810384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40736970684,0.332780437954,0,0.694982161649,0,0.252056010653
SCI,2012-12-31,2012,0.0975705067121,0.0992304075623,0.0992304075623,0.0527456298351,0.145161290323,0.147540983607,-0.0791062234783,-0.0743781399338,0.46167030279,-0.0486096796801,-0.059758208922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373535060557,0.0381392763919,0,0.0336292295203,0,0.193000192567
SCI,2011-12-31,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI,2010-12-31,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI,2009-12-31,2009,0.0029,0.1053,0.1067,0.268,0.2895,0.3243,-0.0248,-0.0326,0.0,0.0621,0.4692,-0.0299,0.0733,0.1088,0.0022,0.38,0.1012,0.0,0.0709,0.3633,-0.0749,0.0037,0.0265,-0.0779,0.0,0.1006,0.2044,-0.0154,0.0962,0.1758,0.0227,0.0,0.1536
BERY,2013-09-28,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERY,2012-09-29,2012,0.1975,18.4737,5.7755,1.0067,1.0056,1.0056,-0.0082,-0.0048,0.0,0.4648,0.4477,,,,,,,,,,,,,,,,-0.1621,-0.0744,-0.0213,-0.0254,-0.0337,0.0,0.1162
BERY,2011-10-01,2011,0.1068,-1.1258,-0.6755,-1.646,-1.6493,-1.6493,-0.0048,,0.0,1.9196,3.0976,,,,,,,,,,,,,,,,,,,,,0.0,0.0441
