symbol,date,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Cash per Share,Book Value per Share,Tangible Book Value per Share,Shareholders Equity per Share,Interest Debt per Share,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,POCF ratio,PFCF ratio,PB ratio,PTB ratio,EV to Sales,Enterprise Value over EBITDA,EV to Operating cash flow,EV to Free cash flow,Earnings Yield,Free Cash Flow Yield,Debt to Equity,Debt to Assets,Net Debt to EBITDA,Current ratio,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,SG&A to Revenue,R&D to Revenue,Intangibles to Total Assets,Capex to Operating Cash Flow,Capex to Revenue,Capex to Depreciation,Stock-based compensation to Revenue,Graham Number,ROIC,Return on Tangible Assets,Graham Net-Net,Working Capital,Tangible Asset Value,Net Current Asset Value,Invested Capital,Average Receivables,Average Payables,Average Inventory,Days Sales Outstanding,Days Payables Outstanding,Days of Inventory on Hand,Receivables Turnover,Payables Turnover,Inventory Turnover,ROE,Capex per Share
PPC,2015-12-27,31.651604615348898,2.4992609560365575,3.7796797734114422,3.0995890760789653,1.701108952879176,4.870942029546281,12.050769611750413,4.870942029546281,3.9588882611959355,5.5952693E9,6.1412263E9,8.662560805308447,0.684009555379736,5.727998480797028,6.9847968451958895,4.444725449137947,4.444725449137947,0.7507516163608677,5.101254043224079,6.286906497356751,7.666336647259145,0.11543930512870935,0.14316808665491756,1.6360783123725033,0.6206485993581929,0.45350313074710974,2.061754982525739,27.828139980824545,1.5123189774490102,0.2678101659914743,2.3199218471808942,0.024924010746073644,0.024924010746073644,0.06148003747540639,5.557611342481964,46.5402699073758,0.9044798707357593,3.6368730764303243E-4,16.550211260136713,0.42277895498370816,0.20739430231904765,-4.717772266117736,8.99264E8,1.054838E9,-3.13363E8,2842148000.0,4.45469E8,6.565065E8,9.80438E8,0.0,25.45266511371297,42.233155450684094,23.885886482161734,14.340345043213226,8.642498911221839,0.5130960173363752,0.680090697332477
PPC,2014-12-28,33.1437325754709,2.7479515318140044,4.118915412357997,3.4569068709600193,2.2247136778209398,8.471487485230178,11.94050367990609,8.471487485230178,0.3333886799447049,9.58721748E9,9.01531648E9,13.471853331984354,1.1169532555122612,8.98780292718048,10.708995463831851,4.369952746143275,4.369952746143275,1.0503242586095314,6.62315287742565,8.451658473111264,10.07017766006999,0.07422883662382507,0.09337944005834736,0.42170112972589846,0.29661728538346294,-0.42015028115270403,2.5307897612699333,14.65479859190957,1.4989039525158505,0.0,0.0,0.021972035442976035,0.021972035442976035,0.008586873686103808,6.221846327934066,50.06541532754326,0.9219799000250812,5.741338041665477E-4,22.886302295588997,0.5067443628498802,0.23013698630136986,0.178116336002842,1.140221E9,2.167112E9,9.59911E8,1773477000.0,4.5987E8,6.147725E8,9.74912E8,0.0,20.28166445738639,40.12331052651345,23.119054160337008,17.99655056747921,9.096956238414283,0.3243765084473049,0.6620085413979782
MGPI,2019-12-31,21.32252875098282,2.280292927088937,1.159279692419973,0.17587287494780243,0.1945064649740235,13.581006858101626,18.96258751321398,13.581006858101626,2.490200024829112,5.750153344E8,6.127653344E8,14.822657036063207,1.585177836772388,29.156035615049184,192.18426951871658,2.488769820467097,2.488769820467097,1.689245432466333,10.418698513959262,31.070141689483822,204.80124812834225,0.06746428778369637,0.005203339495497113,0.39625785564654353,0.28379991134449484,0.6418539803448159,4.687771981168088,36.200766283524906,0.5083906890418375,0.01192316028781023,0.17673291573221972,0.08074542722849384,0.08074542722849384,0.0,1.1788404064554692,21.682307232516436,0.6916915720263,0.009108326786034267,26.39687788979406,0.16675491171964898,0.12025220321329709,0.6418742734663321,1.44911E8,,9.2653E7,,,2.7437E7,1.2285E8,41.185447077147856,37.634611286000286,174.62454535608097,8.862353717231437,9.698519196231913,2.090198713220527,0.16790308339537058,0.9834068174721707
MGPI,2018-12-31,22.29841547959656,2.210578141719854,1.9850972739760335,0.14437178883939075,0.2979335683441226,11.943489739464358,16.47628958692237,11.943489739464358,1.3396041876949465,1.19732983424E9,1.21373083424E9,32.11377090011801,3.1836342840125607,35.76147170753561,491.71656436960984,5.943823919857427,5.943823919857427,3.2272436424357003,19.732252223053163,36.25133162808757,498.4520879835729,0.03113928921988807,0.0020336919120917136,0.3795205544055083,0.27511047457285565,0.2666395708014957,4.127352320956677,42.93493150684932,0.8979991417229911,0.004593554626901202,0.14751636090548226,0.0889443722097695,0.0889443722097695,0.0,1.0784320041229143,12.113927720157186,0.3659730722154223,0.008240070834297201,24.373046392748968,0.20857716831164294,0.13416723043484519,-1.0103950059574855,1.1716E8,277892000.0,7.8172E7,267418000.0,36572000.0,2.5363E7,1.08769E8,0.0,31.650637628636876,135.73347806762624,10.2835,11.532153136458621,2.6890933997738324,0.18508645211252922,1.8407254851366428
MGPI,2017-12-31,20.74721329195531,2.497382922075956,1.9986587233054618,0.7413984257584361,0.18415534351151874,10.075399192833515,14.350741049103853,10.075399192833515,0.2586176370779467,1.3395710126899998E9,1.3396340126899998E9,32.02952950983909,3.855457543833897,40.021840180753486,107.8907065633054,7.939139528773779,7.939139528773779,3.8556388659310166,24.708744723795117,40.02372240715843,107.89578066124355,0.03122118917459628,0.009268638901843183,0.4243347359687074,0.2979178456109983,0.0011619971595624987,3.2405483405483406,36.24070945945946,0.8003012696363245,0.012974302844236028,0.4155608158190469,0.09528620110059635,0.09528620110059635,0.0,1.5896936594633104,16.50192353360247,0.5370695796722869,0.0074083028251709605,23.793863121376624,0.21589651216616015,0.17402466628940447,-1.3100765755418178,9.3162E7,240328000.0,6.3144E7,220218000.0,30216000.0,2.77E7,1.00959E8,0.0,40.39135031978544,125.25930988240148,11.4988,9.036588207876951,2.913955061245961,0.24786937711136134,1.2572602975470257
MGPI,2016-12-31,19.711891705571517,1.8736093554535076,1.1848848800313823,0.10808822570744164,0.09426927522789101,8.78957349371487,13.538726196782696,8.78957349371487,1.2663566054673416,6.970428046800001E8,7.152568046800001E8,22.35257839533094,2.1246058280729456,35.345205855686835,387.46125885491944,4.764736312853745,4.764736312853745,2.1801226059418255,13.4376043563538,36.268789852441564,397.5857724735965,0.0447375681817934,0.002580903192632322,0.5403166270199328,0.3507828309724145,0.34218832193582327,2.997729422894986,32.438176197836164,0.6324076449461262,0.0029639499699713042,0.06625192406362237,0.08136100536148086,0.08136100536148086,0.0,1.1003794219395158,18.30604843209463,0.6278875125544024,0.007321362712257034,19.249288568310337,0.22286703373137023,0.13838889480597863,-2.285894738891231,7.3906E7,225336000.0,3.1857E7,222773000.0,28377500.0,2.28525E7,9.38135E7,0.0,29.349474266740454,113.7764645426516,11.2153,12.436338609772884,3.208044840092318,0.2131627156645613,1.0767966543239407
MGPI,2015-12-31,20.199484266001758,1.5295304316463239,1.0898437217129433,-0.6928467428144014,0.04362411639264648,6.783637697683822,11.347526179725753,6.783637697683822,0.6691367143600313,3.8322518328E8,3.9340218328E8,14.631941631858272,1.1079490795548834,20.535054296431248,-32.30151578556979,3.2991148698347104,3.2991148698347104,1.1373719835668874,8.697430652635301,21.080387058193118,-33.15932091031692,0.06834362965354442,-0.03095829950019667,0.6727789256198347,0.402192373012197,0.2249955783516095,2.4210721967021587,61.51685393258427,0.7125348402122866,0.002836452423863265,0.041502806307510215,0.07425257381746062,0.07425257381746062,0.0,0.6113477035969338,11.33089825067156,0.40562143746314616,0.004088040313744084,15.279236128062449,0.20970449859239446,0.13478976892594308,-2.8062220253783736,5.3519E7,194310000.0,1.303E7,189362000.0,31671000.0,2.31515E7,8.3735E7,0.0,28.405513786324054,79.62903843223535,10.344,12.849617956064947,4.583754961584981,0.22547348484848484,1.7826904645273447
MGPI,2014-12-31,19.55128971875779,1.3680332437567702,0.9136786335916388,0.5119073497968839,0.32595883962120126,6.030614128180583,9.280032562369314,6.030614128180583,0.6413432300931949,2.7447103476E8,2.7911303476E8,11.59328552312566,0.8111996818697688,17.358400882873767,30.9821689536065,2.6299145763426437,2.6299145763426437,0.8249191219794769,9.643208774184632,17.651975383253223,31.50615585957783,0.08625682495313809,0.03227662987370012,0.5388204857950463,0.35015161987310006,0.1603786622443339,2.674808117601145,20.36642156862745,0.6678775079197465,0.003304538130200475,0.03831045406546991,0.05940854494727384,0.05940854494727384,0.0,2.2741262764274413,48.66273550985186,1.7726161369193154,0.004117014233697452,13.62449315282798,0.12798515221292095,0.1474168581373483,-1.9283923728520722,5.1497E7,160215000.0,2.6011E7,133725000.0,30246500.0,2.07195E7,7.1605E7,0.0,20.59058433811041,44.11298302991171,10.3616,17.726548892759393,8.274208065967887,0.22684808125329373,0.4017712837947549
TSN,2019-09-28,144.7269624573379,6.901023890784983,8.57679180887372,4.279863481228669,1.651877133105802,48.06143344709898,51.93174061433447,48.06143344709898,40.72354948805461,2.687396E10,3.832196E10,13.29078140454995,0.6337450772314586,10.693975328292877,21.430590111642744,1.9083908535719358,1.9083908535719358,0.9037132413630468,9.76355668789809,15.249486669319538,30.559776714513557,0.07524012092002816,0.04666227083764358,1.3503053543530747,0.5745233706982505,2.916687898089172,1.3003809178305823,6.2338,1.2428288822947577,0.019982168612292347,0.2655786350148368,0.05176276382502063,0.05176276382502063,0.540260446566154,1.9960285941223193,33.68149324861001,0.8721207307386815,0.0018158236057068742,86.38660058125656,0.10248694895591648,0.1328864353312303,-50.669795221843,1.656E9,-3.799E9,-1.1846E10,21151000000.0,1.948E9,1.81E9,3.8105E9,18.704044334394528,18.805071824091165,40.109675520958724,19.51449608835711,19.409657320872274,9.100048685491723,0.1435875585854282,4.296928327645051
TSN,2018-09-29,135.76949152542372,10.250847457627119,10.04406779661017,5.976271186440678,0.9152542372881356,43.4,42.74915254237288,43.4,33.46779661016949,1.845225E10,2.805525E10,6.101934523809524,0.46070733047038853,6.227556530543367,10.466392512762337,1.4412442396313363,1.4412442396313363,0.7004706381703785,7.01732116058029,9.46852851839352,15.913357912648895,0.16388245335934642,0.09554390385996288,1.2736077481840193,0.5601703940362087,2.4019509754877437,1.1305903398926656,8.8343,0.9798280423280423,0.023357585118346003,0.14252645502645503,0.051707779886148005,0.051707779886148005,0.5667662922120307,2.4691666666666667,33.376666666666665,0.7858333333333334,0.0017227604114650953,100.04975033638455,0.12687930891270038,0.239790658948537,-44.021186440677965,6.57E8,-3.695E9,-1.0618E10,17183000000.0,1.723E9,1.694E9,3.513E9,15.70196244881654,17.703430109374104,36.713193609345474,23.245502031340685,20.617473435655253,9.941929974380871,0.2361946418808092,4.067796610169491
TSN,2017-09-30,129.25675675675674,5.993243243243243,8.780405405405405,5.168918918918919,1.0743243243243243,35.611486486486484,42.226351351351354,35.611486486486484,34.4695945945946,1.87368E10,2.86218E10,10.561894024802706,0.48972294824882384,7.209234320892651,12.246274509803921,1.7775163646712835,1.7775163646712835,0.748086774699425,7.752383531960997,11.01262023855329,18.70705882352941,0.09467998804491695,0.08165748687075701,1.6625557347500237,0.6244210076248842,2.6774106175514625,1.5520833333333333,10.405,1.4650507328072153,0.01702531915802058,0.1798196166854566,0.056246732880292735,0.056246732880292735,0.5546568802109314,2.431244153414406,35.79045837231057,0.7118802619270346,0.0024046001045478307,69.2974513763466,0.12195223433469252,0.14193135450836067,-48.40625,2.226E9,-5.026E9,-1.1267E10,18352000000.0,1.699E9,1.696E9,3.376E9,15.97948248823837,18.68071254182114,35.63417427736082,22.84179104477612,19.53886925795053,10.242976227230626,0.16829522815672138,3.6114864864864864
TSN,2016-10-01,117.08253968253969,5.612698412698412,8.622222222222222,6.415873015873016,1.107936507936508,30.501587301587303,33.714285714285715,30.501587301587303,19.933333333333334,2.37762E10,2.97062E10,13.448076923076925,0.6446734090724221,8.754123711340208,11.764571994062345,2.4746253122398003,2.4746253122398003,0.8054608063772675,8.39632560768796,10.937481590574373,14.698762988619496,0.07436007436007436,0.08500096735390852,1.3285803497085762,0.570553792517767,1.676088185415489,1.7697320782041999,11.4177,1.5361990950226245,0.009084714967067907,0.12217194570135746,0.05054092893359725,0.05054092893359725,0.5253206990568989,3.9079136690647482,53.066187050359716,1.014388489208633,0.002196252813101597,62.063795720444176,0.14445974198154096,0.1664783427495292,-31.395238095238096,2.126E9,-2.145E9,-7.877E9,13788000000.0,1.6325E9,1.6025E9,3.1225E9,15.260703343184836,17.136309967685808,30.983718617946806,23.91763942931258,21.29980145598941,11.780380673499268,0.18401332223147376,2.2063492063492065
TSN,2015-10-03,123.50149253731344,3.6417910447761193,7.6716417910447765,5.122388059701493,2.053731343283582,28.928358208955224,33.340298507462684,28.928358208955224,20.074626865671643,1.430115E10,2.033815E10,11.722254098360656,0.3456638387354071,5.564649805447471,8.334003496503497,1.475714580538644,1.475714580538644,0.4915802576559592,7.061857638888889,7.913677042801557,11.852068764568765,0.08530782489520074,0.11999035042636431,1.3737488391290889,0.5787254390540776,2.0961805555555557,1.5222065063649222,7.5427,2.1065573770491803,0.010278893655405335,0.12049180327868853,0.04224977642423803,0.04224977642423803,0.5144757433489828,3.009367681498829,48.44613583138173,0.832552693208431,0.0016677543325357117,48.68673645842982,0.11140787919256254,0.109230906974662,-29.758208955223882,1.846E9,-2.144E9,-7.932E9,13601000000.0,1.6715E9,1.678E9,3.1955E9,14.291929519251687,16.195803075608715,28.045439982913287,25.538888888888888,22.5367027677497,13.014593467685893,0.12589000103188525,2.5492537313432835
TSN,2014-09-27,536.8571428571429,12.342857142857143,16.82857142857143,7.8,6.257142857142857,127.0,171.05714285714285,127.0,116.82857142857142,2.6628E9,1.04028E10,3.0819444444444444,0.07085683874401277,2.26044142614601,4.876923076923077,0.29952755905511813,0.29952755905511813,0.27681745609366687,5.307551020408163,8.830899830220712,19.052747252747253,0.32447048219918884,0.20504731861198738,1.694713160854893,0.6289029888128235,3.9489795918367347,1.6383987358440875,10.5455,1.3634259259259258,0.039056632116569026,0.12037037037037036,0.03339542309739223,0.03339542309739223,0.5001669727834362,1.8639240506329113,59.462025316455694,0.8386075949367089,1.5965939329430547E-4,187.80232768981935,0.070936058336227,0.0721563387339235,-167.52857142857144,2.424E9,-3.092E9,-8.845E9,15917000000.0,1.7035E9,1.75E9,3.3935E9,16.3560404470463,18.890672016048143,34.245880498638776,22.315914489311165,19.32170542635659,10.658216249236409,0.09718785151856019,9.028571428571428
HSY,2019-12-31,53.656264067024544,7.724296396826143,11.850719895727655,9.712921842771816,3.314019658561821,11.685100207604087,32.3383610698665,11.685100207604087,29.469870532984864,2.3537715739999996E10,2.7278656739999996E10,20.473062124464636,2.947279367092348,13.344337001586847,16.281403532314528,13.53347401309321,13.53347401309321,3.4157019763463508,14.452299098911995,15.465204547039383,18.86907052109006,0.04884467178971888,0.06141976630056797,3.6804806976912667,0.7863467313318334,1.9819596968682318,1.0539174519226222,10.491263591065065,1.534213511096885,0.025929109126032805,0.5308482619692927,0.23865124716825864,0.23865124716825864,0.40871739024949033,5.543423467591894,25.09884597978579,0.9162518227988133,0.0064985427457085,45.0647477767084,0.26028303859252444,0.2388586230495085,-34.08942260533052,1.08309E8,-1.587899E9,-4.284071E9,,5.81327E8,5.26571E8,8.00065E8,25.982874695163638,46.07301386368771,68.19019843832426,14.047714284206583,7.922208021378724,5.352675433700787,0.6610380963442275,2.137798052955839
HSY,2018-12-31,128.53580031015937,19.427228033127662,26.396426568119576,20.975220246147753,9.700696208796648,23.075873560563565,76.27981984360049,23.075873560563565,56.200300260665855,6.39962612E9,9.07129512E9,5.4346404860211175,0.8214053963583174,3.99978382405423,5.033558587752636,4.575341415478856,4.575341415478856,1.1643196999025422,4.727567906742102,5.669584254431113,7.134931728373311,0.18400481183110118,0.19866660585478077,4.507188352788011,0.8184191395063235,1.3923586935222283,0.9258300166296888,11.056013291751215,1.3587335528829905,0.08789904120211323,0.4776996879994429,0.24063822307311103,0.24063822307311103,0.39976463776544785,4.86910569353106,23.709815247062547,0.898183511310069,0.006325961174262479,100.43284223203844,0.3072529347402778,0.25468371678066454,-80.48062741280893,-1.79385E8,-1.680674E9,-4.065118E9,6074657000.0,5.94145E8,5.02314E8,7.84879E8,27.834809959968265,43.49045150749192,67.95498849076225,13.11307677418812,8.39264683046859,5.371202440121343,0.8418848362182308,5.421206321971821
HSY,2017-12-31,123.97601451666117,12.916215770372814,20.612256680963377,16.361596832728473,6.271511052457934,15.099604091059057,71.98134279115803,15.099604091059057,40.60024744308809,6.6397086E9,8.6206506E9,8.48003795749833,0.8834773437992737,5.3138286455144605,6.6943343684465235,7.253832573322642,7.253832573322642,1.1470608053355857,5.610598284145594,6.899197368579008,8.69157384255525,0.11792400045989969,0.14938004960036952,5.06740460900782,0.8351848830856978,1.289261136066916,0.9640590153924095,12.738002918074072,1.5958433218686021,0.07926130975085262,0.6721389152482627,0.25459674541403243,0.25459674541403243,0.21430963644947554,4.8491898709614825,29.166298631997673,1.0162142233433589,0.006794159106882297,66.24325815480971,0.36657288385454545,0.17943838319114272,-56.75675519630485,-7.4633E7,-2.74879E8,-2.636478E9,4827267000.0,5.912035E8,5.127715E8,7.688575E8,28.569987915522024,46.913030683334206,67.49973408874239,12.775644185753967,7.780354299933681,5.407428709572868,0.8554009557125346,4.250659848234906
HSY,2016-12-31,122.73475750577367,11.877994061365886,16.22360607060376,11.778274496865722,4.898828769383042,12.963642362256682,69.60164962058727,12.963642362256682,40.24490267238535,6.3693434E9,8.4200744E9,8.845769702962595,0.8560737164861983,6.4763653371971825,8.920661513531531,8.104975211743627,8.104975211743627,1.1317028980880977,5.585011077061859,8.561554081191693,11.792837805094965,0.11304838737380686,0.11209930995398992,6.029701370225588,0.8577464464940835,1.360243960679747,0.9514701407688001,13.11374907556445,1.3658540311425413,0.07841860120149906,0.6936728866569265,0.2574370166532239,0.2574370166532239,0.2362422757643321,3.649582894209503,27.6098094078879,1.1200886164259527,0.0073633961324327995,58.860823196184676,0.333560080666355,0.17065678940248177,-59.92469894424283,-9.2665E7,-5.19225E8,-2.921699E9,4993011000.0,5.87763E8,5.12425E8,7.652785E8,28.521357880944027,44.538235383404675,63.557692262784634,12.797427160502322,8.195205689177396,5.742813922363272,0.9162543773922958,4.4453315737380406
HSY,2015-12-31,121.85130320026394,8.461745298581326,20.033916199274167,14.595001649620587,5.716413724843286,16.463163972286374,70.6171890465193,16.463163972286374,35.73611019465523,5.3412282E9,7.0517132E9,10.412745466915943,0.7230944412239092,4.398041756967729,6.036998289910472,5.351948152148754,5.351948152148754,0.9546595698766933,5.497610250980949,5.806478950246036,7.970298016725647,0.09603615138555585,0.16564523492929958,4.355097259811402,0.8132620284033425,1.333517062229523,0.8334857289198129,9.493811122597407,2.3675867675469977,0.08914279303775113,0.9282212141120691,0.26660453636071463,0.26660453636071463,0.1990050840407599,3.6834401453411667,22.4036068387993,0.7428656352458395,0.006976527578355801,55.9857996075882,0.33192790949761375,0.11982557522938395,-52.37636506103596,-3.69314E8,-6.556E7,-2.497776E9,4136900000.0,5.96609E8,4.8829E8,7.679245E8,29.602371231466165,43.23406804928432,68.45839272258826,12.330093327524358,8.442416281158675,5.331705660678855,0.5139805029474036,5.43891454965358
HSY,2014-12-31,33.34801734402732,3.8054054054054056,3.7663543843094964,2.2119206488283796,1.6843207297072633,6.537988362427265,20.40718024757925,6.537988362427265,8.480447529824088,2.274734655E10,2.417226055E10,26.85916193181818,3.0649498273187734,27.137648126210152,46.208710088284164,15.633248995575444,15.633248995575444,3.256941007856888,15.928214783453866,28.837574517937394,49.10326474686861,0.03723124357113204,0.021640941677217293,2.8689183003885743,0.7415298224572059,0.9389414032255408,1.160876440797315,14.90950706637138,0.9897380129222398,0.019361115329735022,0.5200233318219603,0.25613438738586275,0.25613438738586275,0.19323082126420815,2.422975195622451,21.45348275891972,0.6114578244644411,0.007285056606458192,23.659948557304872,0.35357047042003925,0.18647384691262342,-12.82490170968974,3.114E8,3.67266E8,-1.927407E9,4402391000.0,5.955425E8,4.921655E8,7.929575E8,29.357304081722845,43.062492381783635,71.56304994955455,12.4330217442289,8.476053749141627,5.100397485256592,0.5820453011624247,1.554433735481117
CLX,2019-06-30,48.64797156591041,6.419590711948268,7.766139007625221,6.153412560477242,0.8689933768612899,4.3762819609501,26.649130223746223,4.3762819609501,21.76397826733681,2.109782478E10,2.366982478E10,25.729054609756094,3.3952083649822975,21.267968528225804,26.842016259541985,37.74208368515205,37.74208368515205,3.809112452526553,19.659322906976744,23.860710463709676,30.114280890585242,0.03886656603468105,0.037255025491779635,8.152057245080501,0.8907349491790462,2.1362126245847177,0.90625,10.556701030927835,1.2097560975609756,0.023225143118285014,0.5975609756097561,0.13775345992919213,0.13775345992919213,0.3346364347146208,4.815533980582524,30.16504854368932,0.8737864077669902,0.006919858384293531,25.141870021163808,0.27856365614798695,0.2408930669800235,-32.80254278422346,-1.35E8,-1.153E9,-3.252E9,3745000000.0,615500000.0,1.018E9,5.09E8,0.0,108.36919104991394,53.6087205966724,10.0959,3.3681159420289855,6.80859375,1.4669051878354205,1.6127264471479794
CLX,2018-06-30,47.36528659710889,6.365387143928905,7.533277130239069,6.032809200807469,1.013202570904844,5.615153179213105,25.709048440364136,5.615153179213105,18.32272435476012,1.740542366E10,1.955842366E10,21.14875292831106,2.8421658491182233,17.870044825462013,22.314645717948718,23.97441275482094,23.97441275482094,3.193733451992162,16.03149480327869,20.08051710472279,25.074902128205128,0.04728411189963531,0.04481361759625218,5.96969696969697,0.8565217391304348,1.7647540983606558,1.0925,12.4,1.1834750911300123,0.02585401015168395,0.5467800729040098,0.13667537557152187,0.13667537557152187,0.3430830039525692,5.020618556701031,31.567010309278352,0.8556701030927835,0.008654474199869366,28.358579597865596,0.27305699481865287,0.24759326113116728,-30.550764542550642,1.11E8,-1.01E9,-3.023E9,3681000000.0,582500000.0,1.001E9,5.06E8,0.0,105.93360394317195,53.548854740504495,10.5133,3.4455544455544453,6.816205533596838,1.1336088154269972,1.500467929431601
CLX,2017-06-30,46.31920156956411,5.436089117740572,6.7311345994276985,4.93978426248323,3.2414910858995136,4.203081742960614,25.660511969477252,4.203081742960614,14.57120035982102,1.7121089810000002E10,1.849408981E10,24.42380857346648,2.8664138305709024,19.724757845622122,26.877692009419157,31.588726586715865,31.588726586715865,3.0962815687259333,15.46328579431438,21.30655508064516,29.033108021978023,0.04094365532681006,0.03720557552521827,7.437269372693727,0.8814782418543625,1.1479933110367893,0.8369264787175235,11.738636363636363,1.2382310984308131,0.02406388872274714,0.5877318116975749,0.13561024610748368,0.13561024610748368,0.27640498578613604,3.757575757575758,25.857142857142858,0.7056277056277056,0.008538422903063787,22.67349456496177,0.37373371924746746,0.21184647929888184,-26.23824184005025,-2.95E8,-7.22E8,-2.517E9,2623000000.0,567000000.0,1.003E9,4.825E8,0.0,111.09176256814052,50.73743185947911,10.5344,3.2855721393034827,7.193899782135076,1.2933579335793357,1.791350336944468
CLX,2016-06-30,44.54137211935093,5.010034565759313,6.015134092840657,4.685310103163802,3.10034546430476,2.296265842639685,19.931896775505415,2.296265842639685,18.555683576886345,1.695264950475E10,1.886364950475E10,26.161496149305552,2.9426574387693107,21.790037923843187,27.974669149752476,57.07962796212121,57.07962796212121,3.2743706829977435,15.261852350121359,24.246336124357327,31.128134496287128,0.03822411357106366,0.035746624728494714,14.185185185185185,0.9341463414634147,1.546116504854369,0.9531450577663672,12.170454545454545,1.2006172839506173,0.023477156174819963,0.6141975308641975,0.24179829890643986,0.24179829890643986,0.42838137472283816,-4.523255813953488,-33.49418604651163,-0.9593023255813954,0.00781114389862871,16.088764806082484,0.3628048780487805,0.2513576415826222,-24.460643298489238,-7.3E7,-1.635E9,-2.728E9,2931000000.0,544000000.0,1.018E9,4.745E8,36.05016490192675,119.43566234587416,51.12077141953841,10.124780316344465,3.0560386473429952,7.139954853273138,2.1818181818181817,-1.3298239896768547
CLX,2015-06-30,43.109293180486404,4.421465967229375,6.662691819583575,5.709789671473796,2.9120689646234847,0.8995396278156315,19.14952156841412,0.8995396278156315,17.46479057055603,1.469589509036E10,1.650489509036E10,25.337750155793103,2.59874360572237,16.814525275011444,19.620687704085448,124.54148381661017,124.54148381661017,2.918637504926614,14.17946313604811,18.884319325354692,22.035907997810416,0.039466803242250964,0.05096661315249305,34.28813559322034,0.9716618635926993,1.5541237113402062,1.0170818505338077,9.95,1.506896551724138,0.02619779180735624,0.6637931034482759,0.23359858532272326,0.23359858532272326,0.3967339097022094,-6.992,-45.24,-1.352,0.005658709106984969,9.4598565865251,0.36063791228706055,0.23089171974522293,-23.49666116809093,2.4E7,-1.534E9,-2.617E9,2916000000.0,532500000.0,9.9E8,4.455E8,33.49867374005305,112.01724137931035,44.05172413793103,10.895953757225433,3.258426966292135,8.285714285714286,4.915254237288136,-0.9529021481097791
CLX,2014-06-30,42.5601,4.307,5.9201,4.463,2.5394,1.189,19.651,1.1887,17.853,11752874650.0,13736874650.0,21.2065,2.1315,15.3232,18.7962,76.5641,0.0,2.4913,12.0183,17.9099,21.8046,0.0472,0.0536,15.0195,0.5432,1.7358,0.852,9.3786,1.3746,0.0311,0.659,0.2274,0.0227,0.4021,0.1786,0.0248,-0.774,0.0065,10.7605,0.205,0.7602,-0.2305,-243000000.0,2546000000.0,-2709000000.0,2892000000.0,563000000.0,426500000.0,390000000.0,36.1425,29.1259,-44.6137,9.794,3.51,14.1385,3.6234,-1.0574
SPB,2019-09-30,74.99211045364892,9.307692307692308,0.021696252465483234,-1.1301775147928994,12.368836291913215,33.49704142011834,47.24457593688363,33.49704142011834,46.3767258382643,2.553252E9,4.277452E9,5.410578512396694,0.6715373083296072,2321.1381818181817,-44.55937172774869,1.5034163575340045,1.5034163575340045,1.12502353962284,16.270262457208062,3888.592727272727,-74.65012216404887,0.1848231196920633,-0.02244196812535543,2.0798445504327856,0.6753082879265845,6.558387219475086,1.4536299150538576,3.0928,0.002331002331002331,0.2809750075589875,1.5202373384191565,0.09326424870466321,0.09326424870466321,0.5420514291176751,0.018835616438356163,65.10445205479452,3.2654109589041096,0.012940217248362747,83.75591610161601,0.017658856332240864,0.1970108128418152,-46.61489151873767,5.18E8,-1.1369E9,-1.8723E9,2977600000.0,3.0545E8,4.4645E8,5.259E8,34.24304989347992,66.82109650529016,80.22042321256814,10.659097280627979,5.462346760070052,4.549963530269876,0.27786610139551315,1.1518737672583828
SPB,2018-09-30,85.25474254742548,20.821138211382113,9.29810298102981,7.544715447154472,14.97289972899729,42.853658536585364,109.42005420054201,42.853658536585364,126.6260162601626,2.394441E9,6.514441E9,3.116544318625537,0.7611306780253663,6.978842902943748,8.600721982758621,1.5142231075697212,1.5142231075697212,2.070771798213548,25.718282668772208,18.987003788982804,23.399572557471263,0.32086821099371415,0.11626930878647668,3.8995762979826725,0.7959007189230353,16.26529806553494,2.487557398903866,2.1576,0.4465703501236496,0.1562786470829726,0.4870493296889236,0.10295940748275534,0.10295940748275534,0.47886469532893633,5.302936630602782,48.62287480680062,2.338485316846986,0.003750913887917607,141.68942731624833,0.015943728018757326,0.19028630869823657,-140.15040650406505,2.0085E9,-2.1288E9,-2.8077E9,7372500000.0,2.542E8,4.361E8,5.034E8,29.493308751072828,730.8379247015611,843.6225895316804,12.375688434303697,0.4994267369869296,0.432657926102503,0.48586605957123885,1.7533875338753389
