symbol,date,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth
SJM,2018-04-30,0.00028215709096,0.00445952496365,0.00445952496365,1.26000337667,1.3072407045,1.30980392157,-0.0214026599402,-0.0223088696901,0.0549994827586,0.150141643059,0.0340410800831,0,0.201394875577,0,0,0,0,0,1.36894008456,0,0,0.47602365637,0,0,0,0,-0.121039434693,-0.0566412719444,-0.0216436376657,0,-0.05187582162,-0.0361445783133,-0.0143093406198
SJM,2017-04-30,-0.0446458656244,-0.099362612416,-0.099362612416,-0.139973863801,-0.1143847487,-0.114583333333,-0.0289887626674,-0.0284246409464,0.103694029392,-0.273811972845,-0.310525897048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253277049545,0.00700466977985,-0.0215464117467,0,-0.0894106813996,-0.0119047619048,-0.0791895649871
SJM,2016-04-30,0.507492253772,0.483549222798,0.483549222798,0.996810669759,0.732732732733,0.72972972973,0,0,0,0,0,0,0,0.212062907117,0,0,0,0,0,0.158141504776,0,0,0.245687583472,0,0,0,0.0465008137642,-0.227053970437,-0.0532204755192,0,-0.0866120540295,0.809230769231,0.464462329099
SJM,2015-04-30,-0.0306745445593,-0.159956474429,-0.159956474429,-0.389773531493,-0.385608856089,-0.385608856089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39010989011,0.249838882922,0.860936277157,0,2.00277805839,0.337448559671,0.0429813915858
SJM,2014-04-30,0.00167685934109,0.00944639718805,0.00944639718805,0.0385887541345,0.084,0.084,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137073637233,-0.0153358011634,0.00446201200204,0,-0.0188323917137,-0.0161943319838,0.0152993120444
SJM,2013-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SJM,2012-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SJM,2011-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SJM,2010-04-30,0.4277,0.7358,0.7186,0.858,0.3344,0.3344,0.0058,,-0.7771,0.5962,0.7018,0.049,0.0201,0.0063,0.174,0.1849,0.075,0.1551,0.1342,0.1431,0.1435,0.0909,0.1213,0.0823,0.0696,0.0772,-0.1021,0.0845,-0.0265,0.0719,-0.4078,0.0,0.3038
CL,2019-12-31,0.0101830787564,-0.0378992961559,-0.0378992961559,-0.01375,0.0,0.0,-0.0132092809557,-0.0136311569301,0,0.0251963350785,0.0679389312977,-0.427490326027,-0.0324743713407,0.0720845054336,-0.445989282636,0.0118929727395,0.0354191845631,-0.389926953822,0.156555825971,0.00659374531935,-0.975165229424,-0.89115582012,-1.4998081541,0,0,0,0.0285714285714,0.12,0.23624701916,0,0.194050991501,0.014440433213,0.0345147522731
CL,2018-12-31,-0.00528017241379,0.0292560601839,0.0292560601839,0.185770750988,0.2,0.206140350877,-0.0127012928102,-0.0166704212661,0,0.000654878847413,0.047580967613,-0.440416759877,-0.0459912703882,0.00462751433814,-0.466743475918,0.0197613653735,0.0738972674061,-0.389592476646,0.145004245483,0.79704648578,-1.02136483379,-1.04731152575,-0.646480687981,0,0,0,-0.0540540540541,0.023751023751,-0.0406279583465,0,-0.0322875418824,-0.0280701754386,-0.0196470802256
CL,2017-12-31,0.0172092513428,-0.0646338285119,-0.0646338285119,-0.170831626383,-0.160583941606,-0.161764705882,-0.0112132765194,-0.0117987533393,0,-0.0276981852913,-0.0184458398744,-0.450723033929,-0.511624339312,-0.0717370097547,-0.473861080422,-0.484070513976,-0.0390144834406,-0.491761322191,-0.557930931215,-0.036498321823,-1.01240792517,-1.01479904108,-1.05438062875,0,0,0,0.0489014883062,0.0426985482494,0.0456157716737,0,0.00705521472393,-0.0138408304498,0.0472470946847
CL,2016-12-31,-0.0293648260453,0.375761921836,0.375761921836,0.763728323699,0.790849673203,0.789473684211,-0.0115273775216,-0.0124216774761,0,0.0651068158698,0.128432240921,-0.465984564583,-0.502812506056,-0.0895806904031,-0.464940648557,-0.406133762928,0.0232089625577,-0.393923269427,-0.450203365754,0.13688053152,-1.04968860626,-1.05602242655,-1.11003332848,0,0,0,-0.0112123335669,-0.00762711864407,0.0137982940291,0,-0.00715699710675,0.0547445255474,-0.0393484626647
CL,2015-12-31,-0.0702344445544,-0.215912285634,-0.215912285634,-0.365137614679,-0.357142857143,-0.35593220339,-0.0140968200197,-0.0157957373147,0,-0.105821710127,-0.11137347501,-0.442994311686,-0.442994311686,-0.504752542269,-0.503438047319,-0.503438047319,-0.513073556255,-0.660327360375,-0.660327360375,-0.704550688393,-1.06043470064,-1.06043470064,-1.07208099707,0,0,0,-0.0805412371134,-0.146164978292,-0.111523887362,0,0.070939334638,-0.0108303249097,-0.0865931126713
CL,2014-12-31,-0.00901872365454,0.000281214848144,0.000281214848144,-0.0272199910754,-0.0124481327801,-0.00840336134454,-0.0168672110013,-0.0165975103734,0,0.0293383270911,0.00276243093923,-0.408274409469,-0.408274409469,-0.449082284992,-0.452500677157,-0.452500677157,-0.39232654886,-0.472508777805,-0.472508777805,-0.521491448314,-0.771831892128,-0.771831892128,-0.742747240739,0,0,0,-0.0513447432763,-0.0301754385965,-0.0300518881522,0,0.0864635010631,0.0374531835206,-0.0387273019444
CL,2013-12-31,0.0270841723721,-0.0856261249679,-0.0856261249679,-0.0934466019417,-0.535645472062,-0.53786407767,0.955051459777,0.957717142262,0,0.00250312891114,-0.0368681109844,-0.413440126118,-0.413440126118,-0.413440126118,-0.477077145507,-0.477077145507,-0.477077145507,-0.466894969375,-0.466894969375,-0.466894969375,-0.548422219455,-0.548422219455,-0.548422219455,0,0,0,-0.0191846522782,0.043956043956,0.0359862625056,0,0.0904173106646,0.030888030888,0.0494097807757
CL,2012-12-31,0.0356621480709,0.0124967456392,0.0124967456392,0.0168654874537,0.0421686746988,0.0425101214575,-0.0249846405898,-0.0241869918699,0,0.103591160221,0.115303094532,0.124701761955,0.124701761955,0.124701761955,0.019788428129,0.019788428129,0.019788428129,0.149681607912,0.149681607912,0.149681607912,-0.161572354822,-0.161572354822,-0.161572354822,0,0,0,-0.00417910447761,0.0286360211002,0.0526563973593,0,0.0837520938023,-0.0114503816794,0.0298714831539
CL,2011-12-31,0.041938287701,0.100888506735,0.100888506735,0.103495233772,0.119101123596,0.146171693735,0.0010250102501,-0.0369935408103,0,-0.0981002802865,-0.113491168734,0.0740725418904,0.0740725418904,0.0740725418904,-0.0990237901367,-0.0990237901367,-0.0990237901367,0.102365298042,0.102365298042,0.102365298042,-0.113058656678,-0.113058656678,-0.113058656678,0,0,0,0.0403726708075,0.0859247135843,0.138918725385,0,0.414691943128,0.0234375,0.0635389730329
CL,2010-12-31,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
CL,2009-12-31,0.0443,0.1615,0.1658,0.1707,0.189,0.194,-0.0149,,0.1026,0.4235,0.67,0.0701,0.0908,0.0902,0.115,0.1478,0.23,0.111,0.1298,0.2053,0.0713,0.2169,0.3171,0.1129,0.1237,0.1123,0.0214,0.01,0.1157,0.6451,-0.1589,0.0,-0.0258
ADM,2019-12-31,-0.00813202583114,-0.229126213592,-0.229126213592,-0.238121546961,-0.236760124611,-0.235109717868,-0.00177304964539,-0.00352733686067,0.0427459379408,0.139632107023,0.116246000711,0.197162113154,-0.0764673754444,0.0831015294866,-3.31993551683,-2.27439445648,-4.86040400999,-0.183963592523,-0.288503536595,0.126062907161,0.500703571931,0.135928079778,0.168656400255,1.42234859337,0.466551099877,0.175514299542,0.0152261531572,0.0405083399523,0.0774863468273,0,-0.0725845410628,0.0921985815603,0.151501154734
ADM,2018-12-31,0.192527096406,0.280298321939,0.280298321939,0.134796238245,0.146428571429,0.143369175627,-0.00878734622144,-0.00874125874126,0.0475614495288,-3.16372682044,-5.84165232358,0.189217327445,-0.160318701152,0.0413475009695,-3.03207872235,-2.07286263717,-3.11287487029,0.0691856833131,0.580696219256,0.0726327054302,0.480198703714,0.102458282321,0.161862459249,1.32304773889,0.773184128198,0.20898758091,0.146892655367,-0.0392456121225,0.0217701373771,0,0.24773960217,0.093023255814,0.0863020572002
ADM,2017-12-31,-0.0483170466884,-0.116904500549,-0.116904500549,0.247068021892,0.284403669725,0.291666666667,-0.0323129251701,-0.0321489001692,0.0761427937493,0.498983050847,0.959527824621,0.114406911257,0,-0.140307625619,-0.0690959117232,0,-0.488632765432,-0.0660963238843,0,-0.185735885521,0.415134031204,0,0.0711578973756,1.21757658219,0,0.342576945609,0.0220472440945,0.0387272109614,0.00487817144007,0,-0.020805666224,0.0487804878049,-0.0254278728606
ADM,2016-12-31,-0.0835820895522,-0.202276707531,-0.202276707531,-0.308274743104,-0.270903010033,-0.275167785235,-0.0485436893204,-0.048309178744,0.0724385824199,-0.405481660621,-0.562684365782,0.105309225924,-0.208086916341,-0.219564443746,-0.399043335665,-0.423780738548,-0.682717040126,-0.275318987699,0.182737608535,0.0713766132384,0.284127286346,0.0694530715583,-0.0435765422342,1.06067131154,0.742412349555,0.572911999131,0.096087456847,0.0713332524566,-0.00966207635032,0,0.170264203074,0.00819672131148,0.0174129353234
ADM,2015-12-31,-0.156879194631,-0.270287539936,-0.270287539936,-0.177491103203,-0.130813953488,-0.131195335277,-0.0535987748851,-0.0533536585366,0.163313729151,-0.5,-0.666666666667,0.141998541638,-0.128226438055,0,-0.0382399114494,-2.10143141648,0,-0.00321360900112,-0.0565786712953,0,0.273987890676,-0.0120645421308,0,0.921481887462,0.806783826963,0,-0.35724852071,-0.120652869639,-0.087900606446,0,0.0374417771408,0.544303797468,0.0540115364447
ADM,2014-12-31,0.226022113654,0.546442687747,0.546442687747,0.675111773472,0.694581280788,0.69801980198,-0.0121028744327,-0.0105580693816,0.260767897589,-0.0505166475316,-0.056805008115,0.296285676676,0.296285676676,-0.0712593693757,0.820421852142,0.820421852142,0.745487149783,0.146929674916,0.146929674916,0.871881335155,0.321125517229,0.321125517229,0.100266116402,0.651731462728,0.651731462728,0.39663093415,-0.161290322581,-0.180666025697,0.00628542695191,0,-0.142813267813,0.338983050847,0.0841387151791
ADM,2013-12-31,0,0,0,0,0,0,0,0,0,0,0,0.416272256007,0.416272256007,0.0811473607772,0.894071665791,0.894071665791,-3.1691376702,-0.323598253549,-0.323598253549,-0.359810848004,0.342634662418,0.342634662418,0.0411687580982,0.310099555903,0.310099555903,0.231896436163,-0.0655072463768,0,-0.0306628855016,0,-0.0315288518739,0,0
ADM,2012-12-31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319860424542,0,0.0862272278777,0,-0.181198246469,-1.0,-1.0
ADM,2012-06-30,-0.146976744186,-0.133104125737,-0.133104125737,-0.39931237721,-0.419558359621,-0.41214057508,0.0358255451713,0.0183486238532,0.112058627582,-2.23717948718,-1.39531642041,0.395745630085,0.395745630085,0.395745630085,0.0429305379694,0.0429305379694,0.0429305379694,-0.387285052008,-0.387285052008,-0.387285052008,0.200732711418,0.200732711418,0.200732711418,0.182654216186,0.182654216186,0.182654216186,0,0,-0.0151683928614,0,-0.02747513027,-0.0666666666667,0
ADM,2011-06-30,0.11891751236,0.0549222797927,0.0549222797927,0.0549222797927,0.0566666666667,0.0433333333333,-0.00155520995334,0.0155279503106,0.063481894617,-1.87183308495,-4.33054781801,0.30997152413,0.30997152413,0.30997152413,-1.87319108041,-1.87319108041,-1.87319108041,0.0565654609139,0.0565654609139,0.0565654609139,0.289545668726,0.289545668726,0.289545668726,0.063481894617,0.063481894617,0.063481894617,0,0,0.33742234056,0,0.177028157234,0.0714285714286,0
ADM,2010-06-30,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0
ADM,2009-06-30,0.0643,0.1457,0.1048,-0.0539,-0.0507,-0.0473,-0.0016,-0.0031,0.102,2.667,1.7114,,0.1403,0.2436,,1.7639,0.5805,,0.2795,0.0929,,0.1231,0.1229,0.1219,0.1487,0.1343,-0.3633,-0.2341,-0.1477,0.0137,-0.2761,0.0,-0.0049
CHD,2019-12-31,0.0777922642329,0.061260578502,0.061260578502,0.0831867745339,0.0775862068966,0.0748898678414,0.00285132382892,0.00558436378141,0.0476457341464,0.132137244631,0.12457337884,-0.514434015021,-0.274851998312,0.305281311113,-0.417907108916,-0.121994309807,0.380329086969,-0.343621184718,-0.183451325575,0.403961920539,-0.588555220786,-0.303520210661,0.411259075662,0.468129238671,-0.265833868836,0.281293364052,0.0321459600348,0.0903866248694,0.0969155737165,0,-0.140170047024,0.0434782608696,0.111150379926
CHD,2018-12-31,0.0642923219241,0.0805240889859,0.0805240889859,-0.235135862255,-0.218855218855,-0.21724137931,-0.0203511572227,-0.0210855134713,0.14354558524,0.120469552458,0.104791830322,-0.536717066346,-0.267251640253,-0.347837497723,-0.484379982035,-0.137110421535,-0.32722037426,-0.39230206709,-0.186080070064,-0.260138040281,-0.620480581417,-0.397659669786,-0.352333340581,0.4013603939,-0.224090851828,-0.350229283986,-0.00173460537728,0.157544602359,0.00904435725211,0,-0.113296550562,0.266949152542,0.0427492168786
CHD,2017-12-31,0.0873884068905,0.0117370892019,0.0117370892019,0.619607843137,0.668539325843,0.657142857143,-0.0271739130435,-0.0228920259443,0.06949964893,0.0399816877766,0.0511973575557,-0.586616729269,-0.277485265726,-0.382650222678,-0.549183150221,-0.272348731265,-0.320005852325,-0.221651862921,0.188118669567,-0.0317189940085,-0.663932270778,-0.398325381596,-0.431115928366,0.225452148115,-0.208589645075,-0.387189193696,0.205226480836,0.280790085205,0.381410624469,0,1.11953222639,0.120253164557,0.235655737705
CHD,2016-12-31,0.0521232967324,0.0741619697419,0.0741619697419,0.118421052632,-0.431309904153,-0.42996742671,0.964912280702,0.961826347305,-0.468716893489,0.081174723643,0.112437993753,-0.627998975512,-0.293705139626,-0.411627062607,-0.578294120888,-0.167926731342,-0.294275637902,-0.532481041202,-0.175845009389,-0.373828710645,-0.708455530023,-0.461180124224,-0.537285883885,0.145818186421,0.0444539390616,-0.365580177051,0.0391020999276,-0.0576642335766,0.0228335173483,0,0.616916859122,-0.0231839258114,0.0454653653892
CHD,2015-12-31,0.0405396104343,0.0514660012477,0.0514660012477,-0.00845614882822,0.0228758169935,0.0199335548173,-0.0296076980015,-0.0283636363636,0.0784990379908,0.121784193966,0.158578118348,-0.289620405902,-0.289620405902,0.241607389568,-0.233597454147,-0.233597454147,0.237029594446,-0.178633358661,-0.178633358661,0.253784771422,-0.414020448538,-0.414020448538,0.0491010958865,1.15669983174,1.15669983174,0.392820259798,-0.144626819449,0.114274095161,-0.0283933992194,0,-0.269583552978,0.0819397993311,0.0640830800405
CHD,2014-12-31,0.0103616133519,0.0305368048859,0.0305368048859,0.0494421906694,0.0736842105263,0.078853046595,-0.0252525252525,-0.0262039660057,0.107212488649,0.0814651721377,0.0862427745665,-0.330390508078,-0.330390508078,0.271345269153,-0.33702833867,-0.33702833867,0.308117872182,-0.196154698623,-0.196154698623,0.417040110015,-0.409250942365,-0.409250942365,0.091796849637,0.999723463603,0.999723463603,0.822818902114,-0.0221078134464,-0.0183632734531,0.0285466112637,0,0.180754388149,-0.0323624595469,-0.0509615384615
CHD,2013-12-31,0.113520210624,0.141441937259,0.141441937259,0.127501429388,0.14,0.138775510204,-0.0107066381156,-0.010511562719,0.166391477172,-0.0458365164248,-0.0369628145179,-0.367746201693,-0.367746201693,-0.367746201693,-0.402449593977,-0.402449593977,-0.402449593977,-0.253368899619,-0.253368899619,-0.253368899619,-0.369925273892,-0.369925273892,-0.369925273892,0.806088247833,0.806088247833,0.806088247833,0.0894094358298,0.0342691990091,0.0394329079329,0,-0.110606731621,0.127737226277,0.0694087403599
CHD,2012-12-31,0.063318237958,0.106577344702,0.106577344702,0.12984496124,0.157407407407,0.155660377358,-0.0216480446927,-0.0212620027435,0.411458814253,0.195979899497,0.243355481728,-0.427854891919,-0.427854891919,-0.427854891919,-0.38044930429,-0.38044930429,-0.38044930429,-0.344890239488,-0.344890239488,-0.344890239488,-0.441446059146,-0.441446059146,-0.441446059146,0.54844088214,0.54844088214,0.54844088214,0.145502645503,0.206776283009,0.314504747241,0,2.57986523979,-0.005444646098,0.057640021751
CHD,2011-12-31,0.0490038997551,0.107083220025,0.107083220025,0.143629694478,-0.433070866142,-0.434666666667,1.01602117385,1.01936261271,0.0970499928897,0.0217465377775,-0.00945841069083,-0.473306340796,-0.473306340796,-0.473306340796,-0.493186603877,-0.493186603877,-0.493186603877,-0.432729323824,-0.432729323824,-0.432729323824,-0.458920349668,-0.458920349668,-0.458920349668,0.0970499928897,0.0970499928897,0.0970499928897,0.145181883101,0.0271185920236,0.0585380793252,0,0.0105217624653,0,-0.0187656402568
CHD,2010-12-31,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0
CHD,2009-12-31,0.133,0.2044,0.2132,0.2476,0.2014,0.223,0.0373,0.0054,0.3529,0.1926,0.1163,0.109,0.0867,0.0608,0.1786,0.121,0.2559,0.1607,0.1923,0.1732,0.193,0.2024,0.1954,0.1171,0.1507,0.2095,0.0519,0.0904,0.1132,0.1594,-0.0465,0.0,0.1215
BG,2019-12-31,-0.76081200353,-3.64254385965,-3.64254385965,-5.79400749064,-6.66060606061,-6.69512195122,0.00371222803769,-0.00149250779,0.0404181732906,-0.360759493671,-0.241889584519,-30.7850414532,-0.256283678328,-0.0472814786395,-67.6470442628,-1.59681054701,-1.41942949991,114.979842358,-3.56829900688,-2.6981195143,-19.9049704612,-0.276564785266,-0.18194785259,-111.130898986,0.563823273556,0.254284710613,0.0415394013439,-0.141883835803,-0.0570398970399,0,-0.0863262656859,0.0,-0.0505973295854
BG,2018-12-31,0.284580498866,0.982608695652,0.982608695652,0.66875,0.833333333333,0.842696629213,0.00429899647242,0.0031055516998,0.0924694695072,-2.2564612326,-6.10755813953,-85.193210501,-0.221376315512,0.0728329346471,47.0976836175,-1.59321668074,-3.11185670409,-25.2824823037,-0.0888578648198,-0.655981351322,-81.3304765506,-0.346045072802,-0.0232347836253,-324.748466148,0.694529428827,0.334277471081,0.0906062624917,0.157075285771,0.029357214774,0,0.107065868263,-0.25,-0.0152249134948
BG,2017-12-31,-0.268049792531,-0.769076305221,-0.769076305221,-0.785234899329,-0.822485207101,-0.822355289421,0.00372143829627,-0.0469646060193,0.103516649267,-0.471638655462,-0.692857142857,-168.684752988,-0.219025664643,-0.165504788511,338.168285368,-3.28968488423,-0.25097665565,-29.4970210176,1.60036280341,-0.676385598256,-125.666486351,-0.315507519102,-0.118446744031,-1007.6467906,0.701429436934,0.375847926932,-0.104415274463,0.0630630630631,-0.0165207421305,0,0.0419266284003,0.176470588235,0.123639191291
BG,2016-12-31,-0.105087263275,-0.0523311132255,-0.0523311132255,-0.0581542351454,-0.0136186770428,-0.0118343195266,-0.0266331233047,-0.0263565372195,0.10677146694,2.12131147541,-29.7179487179,-2.51292863597,-0.238456405406,-0.26769258728,5.13619997976,-0.236519380033,-0.0992392504925,-2.33183048985,-0.171023867652,1.56275666193,-2.17392947743,-0.360364610503,-0.237097190575,-3.80674880831,0.669604028934,0.405597308178,0.0429371499689,0.0687416032244,0.0706394375628,0,0.0536418616881,0.0625,-0.103832752613
BG,2015-12-31,0.0274704311332,0.431880108992,0.431880108992,0.535922330097,0.60625,0.599369085174,-0.0173583923147,0.0340159107221,0.126506208368,-0.563974267334,-1.06964285714,0.384418010944,-0.0656841754545,-0.275968101576,0.234960870128,-1.24618837226,-2.35642983902,0.154216660809,-0.669777476094,11.5597272853,0.178719671524,-0.482013118861,-0.397402673319,1.54106936884,0.640534348148,0.393083338854,-0.126630434783,-0.195894850558,-0.163773796193,0,0.165491878639,-0.2,-0.151389710231
BG,2014-12-31,-0.0503623188406,-0.276134122288,-0.276134122288,0.683006535948,1.03821656051,1.04516129032,-0.00675642948543,-0.00692398241223,0.127377525798,-0.371235955056,-0.526627218935,0.71341647924,-41.0489280459,-0.0244443126352,0.315997829802,110.672028245,-0.463437272968,-0.171588320559,-46.1582319845,-0.451893824101,0.887944081063,-27.1322231433,-0.27670772271,1.76619796391,-71.4241334993,0.339127535497,-0.141791044776,-0.0417529330573,-0.199731152683,0,-0.17203755392,0.0526315789474,0.0846696600385
BG,2013-12-31,0.0726778080062,1.72580645161,1.72580645161,3.78125,7.26315789474,7.15789473684,0.0082434009611,0.00762442175234,0.0969179305775,-5.86870897155,-1.76224226804,0,-109.130811043,0.287354607757,0,-82.07945238,-1.87643281333,0,-27.6505974931,-0.875318348202,0,-123.837940674,-0.226320428224,0,-192.055086232,0.29176158527,-0.132335087009,-0.120485584219,-0.0182917888563,0,-0.0729240178781,0.0,-0.00255918106206
BG,2012-12-31,-0.0568181818182,-0.605095541401,-0.605095541401,-0.932059447983,-0.96935483871,-0.968698517298,-0.00397444786415,-0.0520173228306,0.082875259835,-1.17482785004,-2.04231027535,0,-215.7122452,-43.7935172342,0,-149.128804843,-37.5312085705,0,-11.9588635017,-6.61992896079,0,-183.129811255,-34.6555141811,0,-592.647686791,-57.9479379971,0.00488003253355,0.1494854352,0.172073039742,0,0.264425936942,-0.136363636364,0.0064391500322
BG,2011-12-31,0.0864197530864,-0.691147540984,-0.691147540984,-0.599830076466,-0.617283950617,-0.596945551129,0.0381893095612,-0.00681983854417,0.08750133301,-2.07351129363,-1.4245794126,0,-2.98666057558,-104.979594907,0,7.03713914837,-96.6582084541,0,-2.60659690657,-83.3895810806,0,-2.83531039199,-147.510670896,0,-2.68108650894,-161.84443393,-0.15236125474,-0.135945742276,-0.104842121457,0,0.0629149541574,-0.0833333333333,-0.00320924261874
BG,2010-12-31,1.08554817276,10.9607843137,10.9607843137,6.02686567164,-208.692307692,-194.076923077,-1.03287436014,-1.03638638134,-49.3581606782,5.61684782609,9.56325301205,0,0.481745224231,-167.38754308,0,-6.01632493367,-817.148744421,0,2.4952693328,-417.810868354,0,1.27557823266,-212.879762534,0,0.548927867135,-503.406143383,0.227676682184,0.364664747018,0.221507093865,0,-0.170904325033,0,-2.1609538003
BG,2009-12-31,-0.701684836472,-0.802631578947,-0.802631578947,-0.68515037594,-0.0,-0.0,-0.685150419415,-0.685150419415,2.05848577334,-1.14471097129,-1.12858249419,0,-1.04278307967,-0.951606744102,0,-0.98821551063,-0.961383084316,0,-1.01834464378,-0.980499996391,0,-1.07224582733,-0.949201955544,0,-1.03927911962,-0.968033838376,0.00553191489362,-0.139925703166,0.0521997034108,0,0.0647502093218,0,-0.168009919405
PBH,2019-03-31,-0.036303241082,-0.687292116406,-0.687292116406,-1.10542745237,-1.1078125,-1.10883280757,-0.0194165615172,-0.0272390987557,0,-0.0991195088287,-0.0950207006853,1.99251283405,0.607917236141,0.226215959639,1.72244418719,0.682455208388,0.0999588850291,-0.816178580965,-1.48896799349,-1.36305431871,2.56994941834,0.929218072712,0.491622949467,0,0,0,0.0561182842257,0.0112444853096,-0.0849797852052,0,-0.0975206628158,0,0.0559758120493
PBH,2018-03-31,0.152350855311,0.0498655240671,0.0498655240671,3.89329202392,3.88549618321,3.87692307692,0.00232180610088,0.00307334807541,0,0.42185258371,0.364536068234,1.98690013679,0.592093981746,0.431472155837,3.37578379052,0.455994806796,0.32113529161,8.37997642962,3.94313169977,3.26308474119,1.30506883329,1.35148024288,0.845036973853,0,0,0,0.030268681166,0.0254132463736,-0.0385381203616,0,-0.0915243976931,0,-0.0464646691271
PBH,2017-03-31,0.070792425692,-0.210137717765,-0.210137717765,-0.305404025744,-0.306878306878,-0.308510638298,0.00420821169959,0.00412095666409,0,-0.152440493261,-0.152164748041,1.58452633068,0.897603885044,0.428574764911,0.918864241711,1.07886861049,0.290962092549,0.795811194524,0.769599103619,-0.0684260867269,0.724451060753,0.938115590914,0.423282964128,0,0,0,0.435656766092,0.266767474223,0.326424287106,0,0.349732266295,0,0.230950868569
PBH,2016-03-31,0.150134285848,0.25417351211,0.25417351211,0.276603628929,0.26,0.261744966443,0.0111941728963,0.00898044427568,0,0.115804294263,0.137378957604,1.5195438221,1.27450939052,0.240915929221,2.00104182287,3.50677544024,0.216090797608,2.52488250868,2.2458863064,0.463860635142,0.685536916632,0.952898395803,0.494759024222,0,0,0,0.0841016185208,0.233283783784,0.104662274926,0,0.0230362853911,0,-0.108953773086
PBH,2015-03-31,0.194594340261,0.10043156466,0.10043156466,0.0777387592095,0.063829787234,0.0719424460432,0.0102437985322,0.00613192229078,0,0.400360273162,0.379863625503,0,1.26829242354,0.561143227397,0,1.52064790631,1.23216934926,0,1.33611375594,1.02649193548,0,0.828469996469,0.501674360048,0,0,0,0.350622598002,0.128289573994,0.486584620834,0,0.700221743253,0,0.676388688352
PBH,2014-03-31,-0.0206355697894,-0.0170311229701,-0.0170311229701,0.108541332723,0.093023255814,0.0944881889764,0.0199079651611,0.0176710730949,0,-0.189113767668,-0.145432984914,0,0.861111235569,0.734566712956,0,0.618137691641,1.94644853759,0,-1.37593752859,1.41004126499,0,0.850464428483,0.509931980401,0,0,0,-0.109550600249,0.0894503413565,0.0321094563223,0,-0.0375795653517,0,-0.0580177589523
PBH,2013-03-31,0.527002779439,0.866158349786,0.866158349786,0.760319251854,0.743243243243,0.739726027397,0.00722100656455,0.0136360053598,0,1.04004329004,0.904930736319,0,0.876082801041,1.03945086334,0,2.00535672936,1.28717636299,0,0.897577689477,1.01472497832,0,-0.0197371037793,0.434668549429,0,0,0,0.212940824866,0.177802124704,-0.0105085890952,0,-0.13613925695,0,-0.0922927689594
PBH,2012-03-31,0.33068036845,0.350357869854,0.350357869854,0.273511293634,0.275862068966,0.258620689655,0.00377388630419,0.00814494020422,0,0.83662800196,0.819532908705,0,0.361994645486,0.401101972219,0,-0.0769670425414,0.0048515860452,0,0.0148124458541,-1.1979056126,0,-0.110243440156,0.358915076651,0,0,0,2.44691810221,1.3070638682,5.966780252,0,1.30807996796,0,0.351286939943
PBH,2011-03-31,0.0853807261363,-0.0324896444817,-0.0324896444817,-0.0901447921532,-0.0793650793651,-0.0793650793651,0.00135964649191,0.00505141259858,0,-0.38199808168,-0.381796153264,0,0.107730674845,0.0235442606028,0,-0.334104425067,-0.189046201532,0,0.0859537814752,-0.144212390845,0,-0.136904961234,-0.249701462511,0,0,0,-0.429378531073,-0.240278444551,-0.681101625955,0,0.502249000444,0,0.227079982454
